,sorted_formula,host_material,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
5782,Bi2Te3,Bi2Te3,ZT,,[1.65],[290.0],1.65,290.0,JMC_data
5783,AlCuO2,AlCuO2,ZT,,[0.0045],[575.0],0.0045000000000000005,575.0,JMC_data
5784,AlCuO2,AlCuO2,ZT,,[0.0045],[575.0],0.0045000000000000005,575.0,JMC_data
5785,Al2Ca5Sb6,Al2Ca5Sb6,ZT,,[0.6],[1000.0],0.6000000000000001,1000.0,JMC_data
5786,As6Ca5Ga2,As6Ca5Ga2,ZT,,[0.7],[930.0],0.7000000000000001,930.0,JMC_data
5787,In2O6Zn3,In2O6Zn3,ZT,,[0.24],[973.0],0.24,973.0,JMC_data
5788,Ga2O3,Ga2O3,ZT,,[0.23],[973.0],0.23,973.0,JMC_data
5789,In2O6Zn3,In2O6Zn3,ZT,,[0.23],[973.0],0.23,973.0,JMC_data
5790,In2O6Zn3,In2O6Zn3,ZT,,[0.23],[973.0],0.23,973.0,JMC_data
5791,Ga2O3,Ga2O3,ZT,,[0.23],[973.0],0.23,973.0,JMC_data
5792,Cu100Ga99GdTe200,CuGaTe2,ZT,,[0.75],[737.0],0.75,737.0,JMC_data
5793,Cu100Ga99GdTe200,CuGaTe2,ZT,,[0.75],[737.0],0.75,737.0,JMC_data
5794,Cu49Ga50SbTe100,CuGaTe2,ZT,,[1.6],[700.0],1.6,700.0,JMC_data
5795,Bi3Sb17Te30,BiSb3Te6,ZT,,[1.33],[373.0],1.33,373.0,JMC_data
5796,Cu3SbSe4,Cu3SbSe4,ZT,,[1.37],[648.0],1.37,648.0,JMC_data
5797,CuGaTe2,CuGaTe2,ZT,,[0.34],[737.0],0.34,737.0,JMC_data
5798,Cu100Ga99GdTe200,CuGaTe2,ZT,,[0.7],[737.0],0.7000000000000001,737.0,JMC_data
5799,NiSnTi,NiSnTi,ZT,,[0.96],[295],0.96,295.0,JMC_data
5800,MoS2,MoS2,ZT,,[2.34],[300.0],2.34,300.0,JMC_data
5801,MoS2,MoS2,ZT,,[2.3],[600.0],2.3,600.0,JMC_data
5802,MoS2,MoS2,ZT,,[2.0],[600.0],2.0,600.0,JMC_data
5803,AuBa6Ga14Ge31Sr2,None,ZT,,[0.5],[850.0],0.5,850.0,JMC_data
5804,Mg2Si,Mg2Si,ZT,,"[0.5, 0.8]",[860.0],0.65,860.0,JMC_data
5805,Ag4Cu56Sb19Se80Sn,Cu3SbSe4,ZT,,[1.18],[623.0],1.18,623.0,JMC_data
5806,Ag4Cu56Sb19Se80Sn,Cu3SbSe4,ZT,,[1.18],[627.0],1.18,627.0,JMC_data
5807,Cu300Sb97Se400Sn3,Cu3SbSe4,ZT,,[0.8],[623.0],0.8,623.0,JMC_data
5808,Ag4Cu56Sb19Se80Sn,Cu3SbSe4,ZT,,[1.18],[623.0],1.18,623.0,JMC_data
5809,Ag4Cu56Sb19Se80Sn,Cu3SbSe4,ZT,,[1.18],[623.0],1.18,623.0,JMC_data
5810,bismuth,None,ZT,,[0.3],[300.0],0.30000000000000004,300.0,JMC_data
5811,bismuth,None,ZT,,[0.3],[300.0],0.30000000000000004,300.0,JMC_data
5812,nickel,None,ZT,,[0.22],[300.0],0.22,300.0,JMC_data
5813,Bi13Sb37Te75,BiSb3Te6,ZT,,[0.9],[300.0],0.9,300.0,JMC_data
5814,selenium,None,ZT,,[0.42],[500.0],0.42,500.0,JMC_data
5815,Bi2Te3,Bi2Te3,ZT,,[0.12],[350.0],0.12,350.0,JMC_data
5816,Bi2Te3,Bi2Te3,ZT,,[2.4],[295],2.4,295.0,JMC_data
5817,InP3,InP3,ZT,,[2.06],[295],2.06,295.0,JMC_data
5818,InP3,InP3,ZT,,[2.06],[295],2.06,295.0,JMC_data
5819,InP3,InP3,ZT,,[2.06],[295],2.06,295.0,JMC_data
5820,Bi85Nb2Sb13,None,ZT,,[0.36],[200.0],0.36,200.0,JMC_data
5821,Bi2Te3,Bi2Te3,ZT,,[1.2],[400.0],1.2,400.0,JMC_data
5822,CuFeO2,CuFeO2,ZT,,[0.04],[960.0],0.04,960.0,JMC_data
5823,Bi5Mg12Sb3,None,ZT,,[0.82],[315.0],0.8200000000000001,315.0,JMC_data
5824,Bi5Mg12Sb3,None,ZT,,[0.82],[315.0],0.8200000000000001,315.0,JMC_data
5825,Bi5Mg12Sb3,None,ZT,,[0.82],[315.0],0.8200000000000001,315.0,JMC_data
5826,Bi5Mg12Sb3,None,ZT,,[0.82],[315.0],0.8200000000000001,315.0,JMC_data
5827,Ca3Co4O9,Ca3Co4O9,ZT,,[2.46],[1073.0],2.46,1073.0,JMC_data
5828,Ca3Co4O9,Ca3Co4O9,ZT,,[0.4],[1073.0],0.4,1073.0,JMC_data
5829,PbSe,PbSe,ZT,,[1.1],[900.0],1.1,900.0,JMC_data
5830,PbSe,PbSe,ZT,,[1.2],[850.0],1.2,850.0,JMC_data
5831,PbSe,PbSe,ZT,,[2.0],[900.0],2.0,900.0,JMC_data
5832,Ag2Te,Ag2Te,ZT,,[0.62],[550.0],0.62,550.0,JMC_data
5833,Ag2Te,Ag2Te,ZT,,[0.6],[550.0],0.6000000000000001,550.0,JMC_data
5834,Ag2Te,Ag2Te,ZT,,[0.4],[550.0],0.4,550.0,JMC_data
5835,Ag2Te,Ag2Te,ZT,,[0.62],[550.0],0.62,550.0,JMC_data
5836,Ag2Te,Ag2Te,ZT,,[0.47],[550.0],0.47,550.0,JMC_data
5837,Ag2Te,Ag2Te,ZT,,[1.0],[550.0],1.0,550.0,JMC_data
5838,Ag2Te,Ag2Te,ZT,,[0.62],[550.0],0.62,550.0,JMC_data
5839,Mn100Si173,Mn11Si19,ZT,,[0.41],[823.0],0.41,823.0,JMC_data
5840,AgBO2,AgBO2,ZT,,[0.75],[800.0],0.75,800.0,JMC_data
5841,AgBO2,AgBO2,ZT,,[0.15],[800.0],0.15,800.0,JMC_data
5842,AgBO2,AgBO2,ZT,,[0.75],[800.0],0.75,800.0,JMC_data
5843,HfTi2Zr,None,ZT,,[1.5],[700.0],1.5,700.0,JMC_data
5844,Bi2Sb8Te15,BiSb3Te6,ZT,,[0.87],[323.0],0.87,323.0,JMC_data
5845,BiCuOSe,BiCuOSe,ZT,,[1.0],[923.0],1.0,923.0,JMC_data
5846,Bi2Te3,Bi2Te3,ZT,,[1.0],[300.0],1.0,300.0,JMC_data
5847,SnTe,SnTe,ZT,,[1.1],[873.0],1.1,873.0,JMC_data
5848,Te,Te,ZT,,[1.12],[298.0],1.12,298.0,JMC_data
5849,BaCd2Sb2,BaCd2Sb2,ZT,,[1.9],[850.0],1.9,850.0,JMC_data
5850,Bi2Te3,Bi2Te3,ZT,,[2.38],[295],2.38,295.0,JMC_data
5851,Bi2Te3,Bi2Te3,ZT,,[1.1],[295],1.1,295.0,JMC_data
5852,B66Y,B,ZT,,[0.1],[990.0],0.1,990.0,JMC_data
5853,B48Y,B,ZT,,[0.1],[990.0],0.1,990.0,JMC_data
5854,MoS2,MoS2,ZT,,[0.26],[500.0],0.26,500.0,JMC_data
5855,AuK3O,AuK3O,ZT,,[2.41],[750.0],2.41,750.0,JMC_data
5856,C2O,None,ZT,,[0.87],[973.0],0.87,973.0,JMC_data
5857,Bi2Te3,Bi2Te3,ZT,,[2.4],[300.0],2.4,300.0,JMC_data
5858,Ca12Co20O45Sr3,Ca3Co4O10Sr,ZT,,[0.37],[923.0],0.37,923.0,JMC_data
5859,C2O,None,ZT,,[0.37],[923.0],0.37,923.0,JMC_data
5860,SbTh,SbTh,ZT,,[0.18],[500.0],0.18,500.0,JMC_data
5861,Sb3Zn4,Sb10Zn13,ZT,,[0.3],[300.0],0.30000000000000004,300.0,JMC_data
5862,DEOPT,None,ZT,,[0.2],[300.0],0.2,300.0,JMC_data
5863,BiSb3Te6,BiSb3Te6,ZT,,[0.65],[295],0.65,295.0,JMC_data
5864,BiSb3Te6,BiSb3Te6,ZT,,[0.77],[295],0.77,295.0,JMC_data
5865,GeSi,GeSi,ZT,,[1.7],[1200.0],1.7000000000000002,1200.0,JMC_data
5866,AgSbSn4Te6,None,ZT,,[1.0],[723.0],1.0,723.0,JMC_data
5867,AgSbSn4Te6,None,ZT,,[1.0],[723.0],1.0,723.0,JMC_data
5868,Cu20InSe40Sn9Zn10,Cu2Se4SnZn,ZT,,[0.59],[773.0],0.59,773.0,JMC_data
5869,Cu20InSe40Sn9Zn10,Cu2Se4SnZn,ZT,,[0.59],[773.0],0.59,773.0,JMC_data
5870,Cu21Se40Sn10Zn9,Cu11Se20Sn5Zn4,ZT,,[0.59],[773.0],0.59,773.0,JMC_data
5871,Cu20InSe40Sn9Zn10,Cu2Se4SnZn,ZT,,[0.59],[773.0],0.59,773.0,JMC_data
5872,Co40Ga2Sb123,CoSb3,ZT,,[0.56],[573.0],0.56,573.0,JMC_data
5873,Co40Ga2Sb113Te10,CoSb3,ZT,,[1.48],[873.0],1.48,873.0,JMC_data
5874,Co40Ga2Sb123,CoSb3,ZT,,[0.56],[623.0],0.56,623.0,JMC_data
5875,Co40Ga2Sb123,CoSb3,ZT,,[0.56],[623.0],0.56,623.0,JMC_data
5876,Co40Ga2Sb113Te10,CoSb3,ZT,,[1.48],[873.0],1.48,873.0,JMC_data
5877,Co40Ga2Sb123,CoSb3,ZT,,[0.56],[573.0],0.56,573.0,JMC_data
5878,Cd24NSr8Te31,None,ZT,,[1.5],[1000.0],1.5,1000.0,JMC_data
5879,PbTe,PbTe,ZT,,[0.9],[300.0],0.9,300.0,JMC_data
5880,AuBa2Bi,AuBa2Bi,ZT,,[0.959],[295],0.9590000000000001,295.0,JMC_data
5881,CsO2V,None,ZT,,[0.99],[295],0.99,295.0,JMC_data
5882,BaBi7Cu8O8Se8,BiCuOSe,ZT,,[1.4],[923.0],1.4,923.0,JMC_data
5883,CsO2V,None,ZT,,"[0.97, 0.99]","[200.0, 1200.0]",0.98,700.0,JMC_data
5884,Bi4PbTe7,Bi4PbTe7,ZT,,[0.5],[600.0],0.5,600.0,JMC_data
5885,Co19La20NiO60,CoLaO3,ZT,,[0.07],[350.0],0.07,350.0,JMC_data
5886,Co4La5NiO15,CoLaO3,ZT,,[0.022],[295],0.022,295.0,JMC_data
5887,MnSb11Yb14,Sb3Yb4,ZT,,[1.0],[1223.0],1.0,1223.0,JMC_data
5888,PbTe,PbTe,ZT,,[1.5],[773.0],1.5,773.0,JMC_data
5889,PbTe,PbTe,ZT,,[0.7],[773.0],0.7000000000000001,773.0,JMC_data
5890,PbTe,PbTe,ZT,,[0.9],[675.0],0.9,675.0,JMC_data
5891,GeSi19,Si,ZT,,[0.9],[900.0],0.9,900.0,JMC_data
5892,OZn,OZn,ZT,,[1.21],[373.0],1.21,373.0,JMC_data
5893,Bi2Te3,Bi2Te3,ZT,,[1.86],[320.0],1.86,320.0,JMC_data
5894,Bi10ST14,Bi,ZT,,[0.6],[295],0.6000000000000001,295.0,JMC_data
5895,Bi2STe2,Bi2STe2,ZT,,[1.12],[295],1.12,295.0,JMC_data
5896,Bi2STe2,Bi2STe2,ZT,,[0.53],[413.0],0.53,413.0,JMC_data
5897,NiSnZr,NiSnZr,ZT,,[0.54],[800.0],0.54,800.0,JMC_data
5898,Bi2O2Te,Bi2O2Te,ZT,,[0.13],[573.0],0.13,573.0,JMC_data
5899,Bi2O2Te,Bi2O2Te,ZT,,[0.13],[573.0],0.13,573.0,JMC_data
5900,Bi2O2Se,Bi2O2Se,ZT,,[0.1],[665.0],0.1,665.0,JMC_data
5901,Sb2YbZn2,Sb2YbZn2,ZT,,[1.2],[700.0],1.2,700.0,JMC_data
5902,InSb20Zn19,SbZn,ZT,,[0.6],[700.0],0.6000000000000001,700.0,JMC_data
5903,Sb2YbZn2,Sb2YbZn2,ZT,,[0.34],[700.0],0.34,700.0,JMC_data
5904,O3SrTi,O3SrTi,ZT,,[1.0],[500.0],1.0,500.0,JMC_data
5905,Ca3Co4O9,Ca3Co4O9,ZT,,[0.83],[1000.0],0.8300000000000001,1000.0,JMC_data
5906,Ag3Ca27Co40O90,Ca3Co4O9,ZT,,[0.5],[1000.0],0.5,1000.0,JMC_data
5907,AsRuV,AsRuV,ZT,,[0.99],[295],0.99,295.0,JMC_data
5908,PbTe,PbTe,ZT,,[2.0],[775.0],2.0,775.0,JMC_data
5909,SrTe,SrTe,ZT,,[1.7],[800.0],1.7000000000000002,800.0,JMC_data
5910,PbTe,PbTe,ZT,,[1.8],[810.0],1.8,810.0,JMC_data
5911,PbTe,PbTe,ZT,,[0.2],[750.0],0.2,750.0,JMC_data
5912,Bi,Bi,ZT,,[1.4],[673.0],1.4,673.0,JMC_data
5913,Bi3SbTe6,None,ZT,,[1.86],[295],1.86,295.0,JMC_data
5914,Cu11Fe11S20,Cu9Fe9S16,ZT,,[0.23],[625.0],0.23,625.0,JMC_data
5915,Cu11Fe11S20,Cu9Fe9S16,ZT,,[0.23],[625.0],0.23,625.0,JMC_data
5916,Al37Au48Yb15,None,ZT,,[1.0],[873.0],1.0,873.0,JMC_data
5917,Al37Au48Yb15,None,ZT,,[0.014],[873.0],0.014,873.0,JMC_data
5918,Al37Au48Yb15,None,ZT,,[1.0],[873.0],1.0,873.0,JMC_data
5919,Se17Sn20Te3,Se3Sn4Te,ZT,,[0.79],[773.0],0.79,773.0,JMC_data
5920,SeSn,SeSn,ZT,,[0.79],[773.0],0.79,773.0,JMC_data
5921,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
5922,SeSn,SeSn,ZT,,[0.6],[750.0],0.6000000000000001,750.0,JMC_data
5923,Se17Sn20Te3,Se3Sn4Te,ZT,,[0.79],[773.0],0.79,773.0,JMC_data
5924,Se17Sn20Te3,Se3Sn4Te,ZT,,[0.79],[773.0],0.79,773.0,JMC_data
5925,Ag8Pb225S20Sb10Te180,PbTe,ZT,,[0.97],[673.0],0.97,673.0,JMC_data
5926,CoNaxO2,None,ZT,,[1.0],[800.0],1.0,800.0,JMC_data
5927,PbSe,PbSe,ZT,,[2.0],[1000.0],2.0,1000.0,JMC_data
5928,thallium,None,ZT,,[1.5],[773.0],1.5,773.0,JMC_data
5929,RS2,S,ZT,,[0.29],[1073.0],0.29,1073.0,JMC_data
5930,CaO12Pd3V4,CaO12Pd3V4,ZT,,[0.04],[250.0],0.04,250.0,JMC_data
5931,Cu180S100Sb2Sn3,Cu9S5,ZT,,[1.2],[773.0],1.2,773.0,JMC_data
5932,Cu180S100Sb2Sn3,Cu9S5,ZT,,[2.0],[773.0],2.0,773.0,JMC_data
5933,Cu180S100Sb2Sn3,Cu9S5,ZT,,[1.2],[773.0],1.2,773.0,JMC_data
5934,Bi40Cu39O40Se40,BiCuOSe,ZT,,[0.8],[923.0],0.8,923.0,JMC_data
5935,SeSn,SeSn,ZT,,[0.335],[600.0],0.335,600.0,JMC_data
5936,PS2,P4S9,ZT,,[0.29],[300.0],0.29,300.0,JMC_data
5937,DEOPT,None,ZT,,[0.25],[295],0.25,295.0,JMC_data
5938,PS2,P4S9,ZT,,[3.6e-06],[300.0],3.6000000000000007e-06,300.0,JMC_data
5939,Ce5CoFe19Sb60,CeFe4Sb12,ZT,,[0.9],[800.0],0.9,800.0,JMC_data
5940,Sn,Sn,ZT,,[1.0],[623.0],1.0,623.0,JMC_data
5941,Cu3SbSe4,Cu3SbSe4,ZT,,[1.0],[623.0],1.0,623.0,JMC_data
5942,Cu3SbSe4,Cu3SbSe4,ZT,,[1.0],[623.0],1.0,623.0,JMC_data
5943,Bi37Ca3Cu40O40Se40,BiCuOSe,ZT,,[0.53],[873.0],0.53,873.0,JMC_data
5944,LaNb2O30Sr9Ti8,LaO30Sr9Ti10,ZT,,[0.14],[873.0],0.14,873.0,JMC_data
5945,Bi40Cu39O40Se40,BiCuOSe,ZT,,[0.675],[873.0],0.675,873.0,JMC_data
5946,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
5947,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
5948,SeSn,SeSn,ZT,,[0.5],[823.0],0.5,823.0,JMC_data
5949,Ag7Se100Sn93,SeSn,ZT,,[0.6],[295],0.6000000000000001,295.0,JMC_data
5950,Sn,Sn,ZT,,[1.0],[773.0],1.0,773.0,JMC_data
5951,SeSn,SeSn,ZT,,[0.8],[773.0],0.8,773.0,JMC_data
5952,SeSn,SeSn,ZT,,[0.32],[773.0],0.32,773.0,JMC_data
5953,SeSn,SeSn,ZT,,[0.27],[773.0],0.27,773.0,JMC_data
5954,SeSn,SeSn,ZT,,[0.43],[773.0],0.43,773.0,JMC_data
5955,Cu20InSe30Sn9,Cu2Se3Sn,ZT,,[1.14],[850.0],1.14,850.0,JMC_data
5956,Cu80Ga3Se120Sn37,Cu2Se3Sn,ZT,,[0.5],[750.0],0.5,750.0,JMC_data
5957,Cu2Se3Sn,Cu2Se3Sn,ZT,,[0.45],[773.0],0.45,773.0,JMC_data
5958,Cu20InSe30Sn9,Cu2Se3Sn,ZT,,[1.28],[823.0],1.28,823.0,JMC_data
5959,Cu2Se3Sn,Cu2Se3Sn,ZT,,[0.45],[773.0],0.45,773.0,JMC_data
5960,Cu20InSe30Sn9,Cu2Se3Sn,ZT,,[1.28],[823.0],1.28,823.0,JMC_data
5961,Cu20InSe30Sn9,Cu2Se3Sn,ZT,,[0.56],[773.0],0.56,773.0,JMC_data
5962,GeMg8Sn3,GeMg6Sn2,ZT,,[1.35],[698.0],1.35,698.0,JMC_data
5963,GeMg8Sn3,GeMg6Sn2,ZT,,[0.64],[323.0],0.64,323.0,JMC_data
5964,Cu2S4SnZn,Cu2S4SnZn,ZT,,[0.42],[700.0],0.42,700.0,JMC_data
5965,Cu2S4SnZn,Cu2S4SnZn,ZT,,[0.05],[700.0],0.05,700.0,JMC_data
5966,CoCu2S4Sn,CoCu2S4Sn,ZT,,[0.51],[700.0],0.51,700.0,JMC_data
5967,Cu2S4SnZn,Cu2S4SnZn,ZT,,[0.05],[700.0],0.05,700.0,JMC_data
5968,Co20La19O60Sr,CoLaO3,ZT,,[0.18],[295],0.18,295.0,JMC_data
5969,Bi40Se3Te57,Bi2Te3,ZT,,[0.87],[300.0],0.87,300.0,JMC_data
5970,Bi20Se3Te27,Bi2Te3,ZT,,[0.75],[295],0.75,295.0,JMC_data
5971,PbTe,PbTe,ZT,,[2.1],[915.0],2.1,915.0,JMC_data
5972,AgSbTe2,AgSbTe2,ZT,,[2.2],[800.0],2.2,800.0,JMC_data
5973,In80Se47,In2Se,ZT,,[1.48],[705.0],1.48,705.0,JMC_data
5974,Cl3In400Se267,In4Se3,ZT,,[1.53],[698.0],1.53,698.0,JMC_data
5975,In8Se5,In4Se3,ZT,,[1.4],[723.0],1.4,723.0,JMC_data
5976,Ca2Co2O5,Ca2Co2O5,ZT,,[0.21],[983.0],0.21,983.0,JMC_data
5977,Mg2Si,Mg2Si,ZT,,[0.16],[700.0],0.16,700.0,JMC_data
5978,Ca2Co2O5,Ca2Co2O5,ZT,,[0.266],[873.0],0.266,873.0,JMC_data
5979,Ca2Co2O5,Ca2Co2O5,ZT,,[0.266],[873.0],0.266,873.0,JMC_data
5980,Ag7Cu200Se300Sn93,Cu2Se3Sn,ZT,,[0.6],[773.0],0.6000000000000001,773.0,JMC_data
5981,Ag7Cu200Se300Sn93,Cu2Se3Sn,ZT,,[0.6],[773.0],0.6000000000000001,773.0,JMC_data
5982,Ca5In2Sb6,Ca5In2Sb6,ZT,,[0.7],[1000.0],0.7000000000000001,1000.0,JMC_data
5983,Ca5In2Sb6,Ca5In2Sb6,ZT,,[0.7],[950.0],0.7000000000000001,950.0,JMC_data
5984,Bi25In5Na2Sb68Te150,BiSb3Te6,ZT,,[0.45],[323.0],0.45,323.0,JMC_data
5985,BiSb3Te6,BiSb3Te6,ZT,,[1.01],[323.0],1.01,323.0,JMC_data
5986,Bi25In5Na2Sb68Te150,BiSb3Te6,ZT,,[0.45],[323.0],0.45,323.0,JMC_data
5987,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
5988,SeSn,SeSn,ZT,,[2.2],[770.0],2.2,770.0,JMC_data
5989,Se50Sn49,SeSn,ZT,,[1.36],[823.0],1.36,823.0,JMC_data
5990,Cu2Se,Cu2Se,ZT,,[0.75],[1000.0],0.75,1000.0,JMC_data
5991,Cu2Se,Cu2Se,ZT,,[1.4],[773.0],1.4,773.0,JMC_data
5992,Bi46Cu50LaO50Pb3Se50,BiCuOSe,ZT,,[0.9],[873.0],0.9,873.0,JMC_data
5993,Bi46Cu50LaO50Pb3Se50,BiCuOSe,ZT,,[0.87],[873.0],0.87,873.0,JMC_data
5994,Bi46Cu50LaO50Pb3Se50,BiCuOSe,ZT,,[0.9],[873.0],0.9,873.0,JMC_data
5995,O200SbSn99,O2Sn,ZT,,[0.06],[1073.0],0.06,1073.0,JMC_data
5996,O200SbSn99,O2Sn,ZT,,[0.06],[1073.0],0.06,1073.0,JMC_data
5997,O200SbSn99,O2Sn,ZT,,[0.06],[1073.0],0.06,1073.0,JMC_data
5998,MnSb11Yb14,Sb3Yb4,ZT,,[1.0],[1200.0],1.0,1200.0,JMC_data
5999,MnSb11Yb14,Sb3Yb4,ZT,,[0.99],[1240.0],0.99,1240.0,JMC_data
6000,Ge89Sb8Te100Ti3,GeTe,ZT,,[2.2],[725.0],2.2,725.0,JMC_data
6001,Ge89Sb8Te100Ti3,GeTe,ZT,,[2.2],[295],2.2,295.0,JMC_data
6002,Ge89Sb8Te100Ti3,GeTe,ZT,,[2.2],[295],2.2,295.0,JMC_data
6003,Bi3Mg40Si17,BiMg64Si31,ZT,,[0.7],[775.0],0.7000000000000001,775.0,JMC_data
6004,BiCa24Mn25O75,CaMnO3,ZT,,[0.028],[300.0],0.028,300.0,JMC_data
6005,BiCa9Mn10O30,CaMnO3,ZT,,[0.02],[300.0],0.02,300.0,JMC_data
6006,CuTbTe2,CuTbTe2,ZT,,[1.0],[750.0],1.0,750.0,JMC_data
6007,Cu2Te,Cu2Te,ZT,,[0.09],[745.0],0.09,745.0,JMC_data
6008,Cu27Te50Y24,CuTe2Y,ZT,,[0.75],[780.0],0.75,780.0,JMC_data
6009,CuTbTe2,CuTbTe2,ZT,,[1.0],[750.0],1.0,750.0,JMC_data
6010,Ga4K4Sn19,None,ZT,,[0.27],[490.0],0.27,490.0,JMC_data
6011,Ba4Ga8Si15,None,ZT,,[0.87],[870.0],0.87,870.0,JMC_data
6012,Ga8Ge15Sr4,None,ZT,,[0.62],[800.0],0.62,800.0,JMC_data
6013,Ba4Ga8Sn15,None,ZT,,[0.09],[300.0],0.09,300.0,JMC_data
6014,Ba4Ga8Sn15,None,ZT,,[2.0],[295],2.0,295.0,JMC_data
6015,Ga4K4Sn19,None,ZT,,[0.27],[490.0],0.27,490.0,JMC_data
6016,Ga7K8Sn39,None,ZT,,[0.21],[430.0],0.21,430.0,JMC_data
6017,Ga3K4Sn20,None,ZT,,[0.25],[430.0],0.25,430.0,JMC_data
6018,Te,Te,ZT,,[0.6],[673.0],0.6000000000000001,673.0,JMC_data
6019,InSb,InSb,ZT,,[1.1],[773.0],1.1,773.0,JMC_data
6020,InSb,InSb,ZT,,[1.05],[773.0],1.05,773.0,JMC_data
6021,Co5Sb4SnTi5,None,ZT,,[0.26],[873.0],0.26,873.0,JMC_data
6022,Ni3Sn4,Ni3Sn4,ZT,,[0.9],[773.0],0.9,773.0,JMC_data
6023,PbTe,PbTe,ZT,,[1.6],[780.0],1.6,780.0,JMC_data
6024,NaPb49Te50,PbTe,ZT,,[2.0],[823.0],2.0,823.0,JMC_data
6025,NaPb49Te50,PbTe,ZT,,[2.0],[923.0],2.0,923.0,JMC_data
6026,DEOPT,None,ZT,,[1.4],[295],1.4,295.0,JMC_data
6027,DEOPT,None,ZT,,[0.11],[295],0.11,295.0,JMC_data
6028,BiSb3Te6,BiSb3Te6,ZT,,[1.4],[295],1.4,295.0,JMC_data
6029,NiSbSc,NiSbSc,ZT,,[0.24],[850.0],0.24,850.0,JMC_data
6030,NiSbSc,NiSbSc,ZT,,[0.24],[850.0],0.24,850.0,JMC_data
6031,NiSbSc,NiSbSc,ZT,,[0.24],[850.0],0.24,850.0,JMC_data
6032,Bi23Sb77Te150,BiSb3Te6,ZT,,[1.2],[350.0],1.2,350.0,JMC_data
6033,Bi23Sb77Te150,BiSb3Te6,ZT,,[1.2],[350.0],1.2,350.0,JMC_data
6034,Bi23Sb77Te150,BiSb3Te6,ZT,,[1.18],[350.0],1.18,350.0,JMC_data
6035,bismuth,None,ZT,,[1.0],[295],1.0,295.0,JMC_data
6036,Bi23Sb77Te150,BiSb3Te6,ZT,,[1.18],[350.0],1.18,350.0,JMC_data
6037,Bi23Sb77Te150,BiSb3Te6,ZT,,[1.18],[350.0],1.18,350.0,JMC_data
6038,Cu2Se4SnZn,Cu2Se4SnZn,ZT,,[0.95],[850.0],0.95,850.0,JMC_data
6039,Cu2Se4SnZn,Cu2Se4SnZn,ZT,,[0.95],[850.0],0.95,850.0,JMC_data
6040,Cu2Se3Sn,Cu2Se3Sn,ZT,,[1.14],[850.0],1.14,850.0,JMC_data
6041,CuInTe2,CuInTe2,ZT,,[1.18],[850.0],1.18,850.0,JMC_data
6042,CuGaTe2,CuGaTe2,ZT,,[1.4],[950.0],1.4,950.0,JMC_data
6043,CuFeS2,CuFeS2,ZT,,"[0.2, 0.3]",[700.0],0.25,700.0,JMC_data
6044,Cu2Ga4Te7,None,ZT,,[0.64],[940.0],0.64,940.0,JMC_data
6045,Cu20InSe40Sn9Zn10,Cu2Se4SnZn,ZT,,[0.95],[850.0],0.95,850.0,JMC_data
6046,CdCu2GeSe4,CdCu2GeSe4,ZT,,[0.42],[723.0],0.42,723.0,JMC_data
6047,Cu2Se,Cu2Se,ZT,,[1.5],[1000.0],1.5,1000.0,JMC_data
6048,Cu2Se,Cu2Se,ZT,,[1.6],[973.0],1.6,973.0,JMC_data
6049,Cu2Se,Cu2Se,ZT,,[2.1],[973.0],2.1,973.0,JMC_data
6050,Cu2Se,Cu2Se,ZT,,[2.3],[400.0],2.3,400.0,JMC_data
6051,Cu197S100,Cu39S20,ZT,,[1.7],[1000.0],1.7000000000000002,1000.0,JMC_data
6052,Cu197S100,Cu39S20,ZT,,[1.9],[970.0],1.9,970.0,JMC_data
6053,Cu9S5,Cu9S5,ZT,,[0.3],[773.0],0.30000000000000004,773.0,JMC_data
6054,AgCuSe,AgCuSe,ZT,,[0.6],[450.0],0.6000000000000001,450.0,JMC_data
6055,Cu5FeS4,Cu5FeS4,ZT,,[0.3],[700.0],0.30000000000000004,700.0,JMC_data
6056,BiCuOSe,BiCuOSe,ZT,,[1.14],[800.0],1.14,800.0,JMC_data
6057,BiCuOSe,BiCuOSe,ZT,,[1.4],[923.0],1.4,923.0,JMC_data
6058,As2CdGeRb,As2CdGeRb,ZT,,[0.4],[50.0],0.4,50.0,JMC_data
6059,Cu2Se,Cu2Se,ZT,,[2.3],[400.0],2.3,400.0,JMC_data
6060,Bi2Te,Bi2Te,ZT,,[1.0],[295],1.0,295.0,JMC_data
6061,Bi200Mn50S273Se70,None,ZT,,[0.31],[770.0],0.31,770.0,JMC_data
6062,Bi2S3,Bi2S3,ZT,,[0.72],[773.0],0.72,773.0,JMC_data
6063,CoSSb,CoSSb,ZT,,[0.58],[900.0],0.58,900.0,JMC_data
6064,CuFeS2,CuFeS2,ZT,,[0.26],[680.0],0.26,680.0,JMC_data
6065,Bi4MnS7,Bi4MnS7,ZT,,[0.21],[700.0],0.21,700.0,JMC_data
6066,Ba4Ga8Ge15,None,ZT,,[1.3],[800.0],1.3,800.0,JMC_data
