,sorted_formula,host_material,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
772,S,S,Seebeck,,[4.9999999999999996e-05],[300.0],5e-05,300.0,JMC_data
773,BiSb3Te6,BiSb3Te6,Seebeck,,[0.000234],[295],0.000234,295.0,JMC_data
774,B4C,B4C,Seebeck,,[0.00039999999999999996],[773.0],0.0004,773.0,JMC_data
775,Sb100Zn109,SbZn,Seebeck,,[0.000237],[473.0],0.000237,473.0,JMC_data
776,BiSn49Te50,SnTe,Seebeck,,[2.2100000000000002e-05],[295],2.21e-05,295.0,JMC_data
777,SnTe,SnTe,Seebeck,,[3.87e-05],[295],3.87e-05,295.0,JMC_data
778,Ba4Ga8Ge15,None,Seebeck,,[0.0003],[800.0],0.00030000000000000003,800.0,JMC_data
779,CH2O2Sc2,None,Seebeck,,[0.000372],[295],0.000372,295.0,JMC_data
780,CO2Sc2,None,Seebeck,,[0.001],[295],0.001,295.0,JMC_data
781,CF2Mo2,None,Seebeck,,[9.999999999999999e-05],[400.0],0.0001,400.0,JMC_data
782,DEOPT,None,Seebeck,,[2.9999999999999997e-05],[295],3.000000000000001e-05,295.0,JMC_data
783,Bi2SnTe4,Bi2SnTe4,Seebeck,,[8.4e-05],[295],8.4e-05,295.0,JMC_data
784,FeSb2,FeSb2,Seebeck,,[-0.045],[10.0],-0.045,10.0,JMC_data
785,Bi40Se3Te57,Bi2Te3,Seebeck,,[-0.000108],[600.0],-0.000108,600.0,JMC_data
786,Bi2S3,Bi2S3,Seebeck,,[0.0005],"[423.0, 573.0]",0.0005,498.0,JMC_data
787,AlCuO2,AlCuO2,Seebeck,,[0.00017999999999999998],[600.0],0.00018,600.0,JMC_data
788,Co20Na13O40,Co3Na2O6,Seebeck,,[5.4999999999999995e-05],[295],5.5e-05,295.0,JMC_data
789,Cu2GeSe3,Cu2GeSe3,Seebeck,,[8.9e-05],[295],8.9e-05,295.0,JMC_data
790,Cu9Ge5Se15,Cu2GeSe3,Seebeck,,[0.000223],[295],0.000223,295.0,JMC_data
791,Cu3SbSe4,Cu3SbSe4,Seebeck,,[0.00039999999999999996],[300.0],0.0004,300.0,JMC_data
792,Se,Se,Seebeck,,[0.00039999999999999996],[300.0],0.0004,300.0,JMC_data
793,CoSbZr,None,Seebeck,,[-4.679999999999999e-05],[350.0],-4.68e-05,350.0,JMC_data
794,Ba4Cu7P15Zn,BaCu2P4,Seebeck,,[7.999999999999999e-05],[295],8e-05,295.0,JMC_data
795,BiSbTe,None,Seebeck,,[0.00028789999999999995],[325.0],0.00028789999999999995,325.0,JMC_data
796,B190V,B,Seebeck,,[0.00045],[270.0],0.00045,270.0,JMC_data
797,AgS200Sn199,SSn,Seebeck,,[0.00035019999999999995],[295],0.0003502,295.0,JMC_data
798,Nb250S79Se711Sn290,None,Seebeck,,[1.6e-05],[295],1.6e-05,295.0,JMC_data
799,Ag8Se6Sn,Ag8Se6Sn,Seebeck,,[-0.00028],[715.0],-0.00028000000000000003,715.0,JMC_data
800,Ag1600Se1200Sn201,Ag8Se6Sn,Seebeck,,[-0.000143],[715.0],-0.000143,715.0,JMC_data
801,GeSi,GeSi,Seebeck,,[0.000145],[373.0],0.000145,373.0,JMC_data
802,GeSi,GeSi,Seebeck,,[0.000101],[373.0],0.000101,373.0,JMC_data
803,GeSi,GeSi,Seebeck,,[0.000294],[1073.0],0.000294,1073.0,JMC_data
804,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
805,CoLaO3,CoLaO3,Seebeck,,[0.0006],[295],0.0006000000000000001,295.0,JMC_data
806,Co19La20MgO60,CoLaO3,Seebeck,,[0.00039999999999999996],[295],0.0004,295.0,JMC_data
807,pristine,None,Seebeck,,[0.3],[923.0],0.30000000000000004,923.0,JMC_data
808,Li3Ni97O100,NiO,Seebeck,,[0.00016099999999999998],[473.0],0.00016099999999999998,473.0,JMC_data
809,Li9Ni91O100,LiNi9O10,Seebeck,,[7.099999999999999e-05],[473.0],7.099999999999999e-05,473.0,JMC_data
810,DEOPT,None,Seebeck,,"[1.4999999999999999e-05, 2.9999999999999997e-05]",[300.0],2.25e-05,300.0,JMC_data
811,Bi2Te3,Bi2Te3,Seebeck,,"[1.53e-05, 1.57e-05]",[300.0],1.55e-05,300.0,JMC_data
812,stretched,None,Seebeck,,[4.4e-05],[313.0],4.4e-05,313.0,JMC_data
813,GaNi3Sb,GaNi3Sb,Seebeck,,[-2.2e-05],[1073.0],-2.2e-05,1073.0,JMC_data
814,AlBiO3,AlBiO3,Seebeck,,[0.000124],[800.0],0.000124,800.0,JMC_data
815,Bi,Bi,Seebeck,,[0.00019025999999999998],[781.0],0.00019026,781.0,JMC_data
816,Bi2Te3,Bi2Te3,Seebeck,,[0.00013099999999999999],[500.0],0.000131,500.0,JMC_data
817,PbTe,PbTe,Seebeck,,[-0.00022999999999999998],[300.0],-0.00023,300.0,JMC_data
818,DEOPT,None,Seebeck,,[1.7899999999999998e-05],[295],1.7899999999999998e-05,295.0,JMC_data
819,BiSb3Te6,BiSb3Te6,Seebeck,,[9.999999999999999e-05],[295],0.0001,295.0,JMC_data
820,Bi2Te3,Bi2Te3,Seebeck,,[-5.3e-05],[300.0],-5.3e-05,300.0,JMC_data
821,Pt,Pt,Seebeck,,[-1.8e-06],[300.0],-1.8e-06,300.0,JMC_data
822,SSr,SSr,Seebeck,,[0.001121],[700.0],0.001121,700.0,JMC_data
823,SSr,SSr,Seebeck,,[0.0010249999999999999],[700.0],0.001025,700.0,JMC_data
824,CeCoGe,CeCoGe,Seebeck,,[-1.1e-05],[10.0],-1.1e-05,10.0,JMC_data
825,Ce5Co4Ge13,CeCoGe3,Seebeck,,[3.5e-05],[100.0],3.5e-05,100.0,JMC_data
826,Ca3Co2O6,Ca3Co2O6,Seebeck,,[0.00014],[1000.0],0.00014,1000.0,JMC_data
827,ACS,None,Seebeck,,[1.4e-05],[295],1.4e-05,295.0,JMC_data
828,AINP,None,Seebeck,,"[9.999999999999999e-06, 3.9999999999999996e-05]",[295],2.5e-05,295.0,JMC_data
829,AINP,None,Seebeck,,[0.00011499999999999999],[295],0.00011499999999999999,295.0,JMC_data
830,CuGaO2,CuGaO2,Seebeck,,[7.999999999999999e-05],[295],8e-05,295.0,JMC_data
831,Bi2Te3,Bi2Te3,Seebeck,,[0.0003],[300.0],0.00030000000000000003,300.0,JMC_data
832,Cu2GeSe3,Cu2GeSe3,Seebeck,,[0.00045558999999999997],[323.0],0.00045559,323.0,JMC_data
833,FeNbSb,FeNbSb,Seebeck,,[0.00019999999999999998],[300.0],0.0002,300.0,JMC_data
834,BiITe,BiITe,Seebeck,,[-5.4999999999999995e-05],[300.0],-5.5e-05,300.0,JMC_data
835,Bi2CuISe3,None,Seebeck,,[0.0005],[300.0],0.0005,300.0,JMC_data
836,CuGaTe2,CuGaTe2,Seebeck,,[0.00041299999999999996],[295],0.000413,295.0,JMC_data
837,CuMnNaSe2,CuMnNaSe2,Seebeck,,[0.000297],[675.0],0.000297,675.0,JMC_data
838,Co19Na10NiO40,Co2NaO4,Seebeck,,[0.0003341],[695.0],0.00033410000000000004,695.0,JMC_data
839,CoSb3,CoSb3,Seebeck,,[0.0006],[1023.0],0.0006000000000000001,1023.0,JMC_data
840,CoSb3,CoSb3,Seebeck,,[-0.00025],[473.0],-0.00025,473.0,JMC_data
841,CoSb2,CoSb2,Seebeck,,[-4.9999999999999996e-05],[573.0],-5e-05,573.0,JMC_data
842,CoSb2,CoSb2,Seebeck,,[-4.65e-05],[856.0],-4.650000000000001e-05,856.0,JMC_data
843,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[295],0.0001,295.0,JMC_data
844,SeSn,SeSn,Seebeck,,[0.000358],[773.0],0.00035800000000000003,773.0,JMC_data
845,PbTe,PbTe,Seebeck,,[0.00021999999999999998],[740.0],0.00022,740.0,JMC_data
846,PbTe,PbTe,Seebeck,,[0.00021999999999999998],[740.0],0.00022,740.0,JMC_data
847,HNaO,HNaO,Seebeck,,[2.35e-05],[295],2.35e-05,295.0,JMC_data
848,Ba6Co125Sb375,CoSb3,Seebeck,,[4.6e-05],[295],4.6e-05,295.0,JMC_data
849,LaNb20O70Sr19,Nb2O7Sr2,Seebeck,,[-3.073e-05],[473.0],-3.073e-05,473.0,JMC_data
850,Bi2Pb3S6,Bi2Pb3S6,Seebeck,,[-0.00019999999999999998],[715.0],-0.0002,715.0,JMC_data
851,Bi2PbS4,Bi2PbS4,Seebeck,,[-0.00029],[710.0],-0.00029,710.0,JMC_data
852,OZn,OZn,Seebeck,,[-0.00035999999999999997],[358.0],-0.00036,358.0,JMC_data
853,OZn,OZn,Seebeck,,[-0.0003],[358.0],-0.00030000000000000003,358.0,JMC_data
854,OZn,OZn,Seebeck,,[-0.00035999999999999997],[573.0],-0.00036,573.0,JMC_data
855,BCS,None,Seebeck,,[9.499999999999999e-05],[300.0],9.499999999999999e-05,300.0,JMC_data
856,C2O,None,Seebeck,,[9.499999999999999e-05],[300.0],9.499999999999999e-05,300.0,JMC_data
857,NiPbZr,None,Seebeck,,[-0.0001539],[295],-0.00015390000000000005,295.0,JMC_data
858,SeSn,SeSn,Seebeck,,[0.00052],[295],0.0005200000000000001,295.0,JMC_data
859,CoSSb,CoSSb,Seebeck,,[0.000155],[300.0],0.000155,300.0,JMC_data
860,Al3C3Y,Al3C3Y,Seebeck,,[0.000112],[1073.0],0.000112,1073.0,JMC_data
861,Bi2Te3,Bi2Te3,Seebeck,,[0.000236],[295],0.000236,295.0,JMC_data
862,CoSbTi,CoSbTi,Seebeck,,[7.75e-06],"[80.0, 90.0]",7.75e-06,85.0,JMC_data
863,CdS,CdS,Seebeck,,[0.00023999999999999998],[200.0],0.0002400000000000001,200.0,JMC_data
864,CdSe,CdSe,Seebeck,,[0.00025],[200.0],0.00025,200.0,JMC_data
865,C2O,None,Seebeck,,[0.00018099999999999998],[923.0],0.000181,923.0,JMC_data
866,AlCa3Sb3,AlCa3Sb3,Seebeck,,[0.00019999999999999998],[295],0.0002,295.0,JMC_data
867,Fe2O5Ti,Fe2O5Ti,Seebeck,,[-9.999999999999999e-05],"[286.0, 1000.0]",-0.0001,643.0,JMC_data
868,CdTe,CdTe,Seebeck,,[0.000156],"[300.0, 700.0]",0.000156,500.0,JMC_data
869,Cd28MSr4Te31,CdTe,Seebeck,,[0.00027],[1000.0],0.00027,1000.0,JMC_data
870,Cd32MTe31,CdTe,Seebeck,,[0.000156],[1000.0],0.000156,1000.0,JMC_data
871,Cd28NSr4Te31,CdTe,Seebeck,,[0.000245],[800.0],0.000245,800.0,JMC_data
872,PbTe,PbTe,Seebeck,,[0.00015],[300.0],0.00015,300.0,JMC_data
873,AuBa2Bi,AuBa2Bi,Seebeck,,[0.000848301],[300.0],0.0008483010000000001,300.0,JMC_data
874,Mg3Sb2,Mg3Sb2,Seebeck,,[0.000363],[290.0],0.000363,290.0,JMC_data
875,Mg3Sb2,Mg3Sb2,Seebeck,,[0.000363],[295],0.000363,295.0,JMC_data
876,HeikesS,None,Seebeck,,[0.0002537],[300.0],0.0002537,300.0,JMC_data
877,Bi2Te3,Bi2Te3,Seebeck,,[0.00023999999999999998],[413.0],0.0002400000000000001,413.0,JMC_data
878,Bi2Te3,Bi2Te3,Seebeck,,[-0.00018999999999999998],[295],-0.00019,295.0,JMC_data
879,Bi2STe2,Bi2STe2,Seebeck,,[-0.00023999999999999998],[413.0],-0.0002400000000000001,413.0,JMC_data
880,Bi2STe2,Bi2STe2,Seebeck,,[0.00023999999999999998],[413.0],0.0002400000000000001,413.0,JMC_data
881,CrSi2,CrSi2,Seebeck,,"[0.000125, 0.00019999999999999998]","[550.0, 700.0]",0.0001625,625.0,JMC_data
882,CrSi2,CrSi2,Seebeck,,[0.00019999999999999998],"[550.0, 700.0]",0.0002,625.0,JMC_data
883,O3SrTi,O3SrTi,Seebeck,,[-0.00038112],[295],-0.00038112,295.0,JMC_data
884,CuS,CuS,Seebeck,,[1.2e-05],[295],1.2e-05,295.0,JMC_data
885,OZn,OZn,Seebeck,,"[6.5e-05, 7e-05]",[373.0],6.75e-05,373.0,JMC_data
886,Sb,Sb,Seebeck,,[1.28e-05],[400.0],1.28e-05,400.0,JMC_data
887,CuFeS2,CuFeS2,Seebeck,,[-0.00047999999999999996],[295],-0.0004800000000000001,295.0,JMC_data
888,Co3O4,Co3O4,Seebeck,,[0.00018099999999999998],[1000.0],0.000181,1000.0,JMC_data
889,CoNaO2,CoNaO2,Seebeck,,[0.000128],[295],0.000128,295.0,JMC_data
890,Co2NaO4,Co2NaO4,Seebeck,,"[7.999999999999999e-05, 9.999999999999999e-05]",[300.0],9e-05,300.0,JMC_data
891,Co2NaO4,Co2NaO4,Seebeck,,[0.00021799999999999999],[295],0.000218,295.0,JMC_data
892,O3SrTi,O3SrTi,Seebeck,,[0.00085],[90.0],0.0008500000000000001,90.0,JMC_data
893,BiCuOSe,BiCuOSe,Seebeck,,[0.00043],[295],0.00043,295.0,JMC_data
894,BiCuOTe,BiCuOTe,Seebeck,,[0.000166],[295],0.000166,295.0,JMC_data
895,SeSn,SeSn,Seebeck,,[0.0006277],[600.0],0.0006277,600.0,JMC_data
896,Cu2S4SnZn,Cu2S4SnZn,Seebeck,,[0.000223],[295],0.000223,295.0,JMC_data
897,Cu2S4SnZn,Cu2S4SnZn,Seebeck,,[0.000213],[700.0],0.000213,700.0,JMC_data
898,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
899,CoO3Y,CoO3Y,Seebeck,,[0.001039],[295],0.001039,295.0,JMC_data
900,CoO3Y,CoO3Y,Seebeck,,[0.0010479999999999999],[300.0],0.001048,300.0,JMC_data
901,Ca2Co2O5,Ca2Co2O5,Seebeck,,[0.000178],[983.0],0.000178,983.0,JMC_data
902,Ca2Co2O5,Ca2Co2O5,Seebeck,,[0.000183],[873.0],0.000183,873.0,JMC_data
903,Ag7Cu200Se300Sn93,Cu2Se3Sn,Seebeck,,[0.000145],[773.0],0.000145,773.0,JMC_data
904,BiCuOSe,BiCuOSe,Seebeck,,[0.0003],[814.0],0.00030000000000000003,814.0,JMC_data
905,Bi47Cu50O50Pb3Se50,BiCuOSe,Seebeck,,[0.00014099999999999998],[327.0],0.00014099999999999998,327.0,JMC_data
906,Bi93Cu100LaO100Pb6Se100,BiCuOSe,Seebeck,,[0.00013199999999999998],[327.0],0.00013199999999999998,327.0,JMC_data
907,undoped,None,Seebeck,,[0.00056],[295],0.0005600000000000001,295.0,JMC_data
908,GeTe,GeTe,Seebeck,,[0.00015],[700.0],0.00015,700.0,JMC_data
909,Ge89Sb8Te100Ti3,GeTe,Seebeck,,[0.00026],[525.0],0.00026000000000000003,525.0,JMC_data
910,Bi2Te3,Bi2Te3,Seebeck,,[0.000226],[300.0],0.000226,300.0,JMC_data
911,CuTbTe2,CuTbTe2,Seebeck,,[0.000116],[300.0],0.000116,300.0,JMC_data
912,Ga4K4Sn19,None,Seebeck,,[-0.00026199999999999997],[490.0],-0.000262,490.0,JMC_data
913,ENiRSb,NiSb,Seebeck,,"[3.9999999999999996e-05, 0.00015999999999999999]","[300.0, 1000.0]",0.0001,650.0,JMC_data
914,NiSbSc,NiSbSc,Seebeck,,[0.00015999999999999999],[523.0],0.00016,523.0,JMC_data
915,As2CdGeRb,As2CdGeRb,Seebeck,,[0.000155],[50.0],0.000155,50.0,JMC_data
916,Na83O200Rh100,NaO2Rh,Seebeck,,[6.3e-05],[295],6.3e-05,295.0,JMC_data
917,Na3O8Rh4,NaO2Rh,Seebeck,,[3.7e-05],[300.0],3.7e-05,300.0,JMC_data
918,AgPb8SbTe10,AgPb14SbTe16,Seebeck,,[-0.00041968999999999996],[338.0],-0.00041969,338.0,JMC_data
919,Cl6Cs2Re,Cl6Cs2Re,Seebeck,,[0.00015],[295],0.00015,295.0,JMC_data
920,Cu,Cu,Seebeck,,[0.000263],[298.0],0.000263,298.0,JMC_data
921,Ca3Co4O9,Ca3Co4O9,Seebeck,,[0.00013199999999999998],[295],0.00013199999999999998,295.0,JMC_data
922,BiTe6Tl9,BiTe6Tl9,Seebeck,,[0.000235],[295],0.000235,295.0,JMC_data
923,RuSbV,RuSbV,Seebeck,,[0.00026267],[300.0],0.00026267,300.0,JMC_data
924,RuSbTa,RuSbTa,Seebeck,,[0.00019988],[300.0],0.00019988,300.0,JMC_data
925,CoCrFeSi,CoCrFeSi,Seebeck,,[0.00079185],[295],0.00079185,295.0,JMC_data
926,CoFeMSi,CoFeSi,Seebeck,,[0.00079185],[295],0.00079185,295.0,JMC_data
927,B2Mg,B2Mg,Seebeck,,[8e-07],[40.0],8e-07,40.0,JMC_data
928,IPb333Te332,PbTe,Seebeck,,[-0.00010999999999999999],[295],-0.00011,295.0,JMC_data
929,I3Pb996Sn40Te997,PbTe,Seebeck,,[-6.9e-05],[295],-6.9e-05,295.0,JMC_data
930,HfPbPt,None,Seebeck,,[9.499999999999999e-05],[295],9.499999999999999e-05,295.0,JMC_data
931,Co19FeSb60,CoSb3,Seebeck,,[4.2999999999999995e-05],[300.0],4.3e-05,300.0,JMC_data
932,Co19FeSb59Te,CoSb3,Seebeck,,[-0.000309],[300.0],-0.000309,300.0,JMC_data
933,Co19FeSb59Te,CoSb3,Seebeck,,[-0.00035299999999999996],[427.0],-0.00035299999999999996,427.0,JMC_data
934,Co19FeSb59Te,CoSb3,Seebeck,,[-0.000309],[300.0],-0.000309,300.0,JMC_data
935,C,C,Seebeck,,[-0.00039999999999999996],[373.0],-0.0004,373.0,JMC_data
936,OxTi,None,Seebeck,,[-0.0058],[373.0],-0.0058000000000000005,373.0,JMC_data
937,BiMg100Si49,BiMg64Si31,Seebeck,,[-9.4e-05],[295],-9.4e-05,295.0,JMC_data
938,Mg4SiSn,Mg4SiSn,Seebeck,,[-0.000154],[295],-0.000154,295.0,JMC_data
939,CMNTW,None,Seebeck,,[-0.00019999999999999998],[773.0],-0.0002,773.0,JMC_data
940,CoSi,CoSi,Seebeck,,[-7.999999999999999e-05],[295],-8e-05,295.0,JMC_data
941,CoSb3,CoSb3,Seebeck,,[-0.000177],[295],-0.000177,295.0,JMC_data
942,Bi20Se3Te27,Bi2Te3,Seebeck,,"[0.00021999999999999998, 0.00027]",[295],0.000245,295.0,JMC_data
943,Al3Yb,Al3Yb,Seebeck,,[7.999999999999999e-05],[240.0],8e-05,240.0,JMC_data
944,O2Si,O2Si,Seebeck,,"[4.9999999999999996e-05, 9.999999999999999e-05]",[295],7.5e-05,295.0,JMC_data
945,InSe2Tl,InSe2Tl,Seebeck,,[0.000107],[473.0],0.000107,473.0,JMC_data
946,GeSi,GeSi,Seebeck,,[7.2e-05],[532.0],7.2e-05,532.0,JMC_data
947,Fe50Hf5Nb42Sb50Ti3,FeNbSb,Seebeck,,[0.00019999999999999998],[295],0.0002,295.0,JMC_data
948,GaNbRu2,GaNbRu2,Seebeck,,[2.08e-05],[295],2.08e-05,295.0,JMC_data
949,Ga10Nb11Ru19,GaNbRu2,Seebeck,,[2.7e-06],[295],2.7000000000000004e-06,295.0,JMC_data
950,Ag365Sb558Te1000,AgSbTe2,Seebeck,,[0.000164],[500.0],0.000164,500.0,JMC_data
951,CNSTsW,None,Seebeck,,[4.15e-05],[295],4.15e-05,295.0,JMC_data
952,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
953,CaMnO3,CaMnO3,Seebeck,,[-0.0007999999999999999],[300.0],-0.0008,300.0,JMC_data
954,Bi2Se3,Bi2Se3,Seebeck,,[0.000556],[300.0],0.000556,300.0,JMC_data
955,Mo3Sb7,Mo3Sb7,Seebeck,,[1.7e-05],[295],1.7e-05,295.0,JMC_data
956,CNT,None,Seebeck,,[1.3e-05],[295],1.3e-05,295.0,JMC_data
957,CNSTW,None,Seebeck,,[1.4999999999999999e-05],[295],1.4999999999999999e-05,295.0,JMC_data
958,CNT,None,Seebeck,,"[1.6e-05, 2.6e-05]",[295],2.1e-05,295.0,JMC_data
959,GeSi,GeSi,Seebeck,,[0.00022999999999999998],[1173.0],0.00023,1173.0,JMC_data
960,Mg2Sn,Mg2Sn,Seebeck,,[0.000359],[295],0.000359,295.0,JMC_data
961,Ca69Co100Cu6O225,Ca3Co4O9,Seebeck,,[0.00029299999999999997],[1073.0],0.000293,1073.0,JMC_data
962,FeSi2,FeSi2,Seebeck,,[7.999999999999999e-05],[700.0],8e-05,700.0,JMC_data
963,Cu3Se100Sn97,SeSn,Seebeck,,[0.0006349999999999999],[493.0],0.0006349999999999999,493.0,JMC_data
964,O2Ti,O2Ti,Seebeck,,[-5.9999999999999995e-05],[295],-6.000000000000002e-05,295.0,JMC_data
965,Sb2Te3,Sb2Te3,Seebeck,,"[0.0003, 0.00035]","[300.0, 575.0]",0.000325,437.5,JMC_data
966,Sb2Te3,Sb2Te3,Seebeck,,[0.000214],[323.0],0.000214,323.0,JMC_data
967,FeMo60Sb108Te32,None,Seebeck,,[0.00016999999999999999],[950.0],0.00017,950.0,JMC_data
968,AgSe27Ti6Tl5,AgSe27Ti6Tl5,Seebeck,,[-0.00082],[300.0],-0.0008200000000000001,300.0,JMC_data
969,CuNb2Se12Tl3,CuNb2Se12Tl3,Seebeck,,[0.00077],[300.0],0.0007700000000000001,300.0,JMC_data
970,SbTe2Tl,SbTe2Tl,Seebeck,,[7.999999999999999e-05],[295],8e-05,295.0,JMC_data
971,Sb173Se280Tl47,None,Seebeck,,[-0.000452],[300.0],-0.000452,300.0,JMC_data
972,Bi17K5Se28,Bi8K2Se13,Seebeck,,[-9.999999999999999e-05],[295],-0.0001,295.0,JMC_data
973,BiCuOSe,BiCuOSe,Seebeck,,[0.00045],[923.0],0.00045,923.0,JMC_data
974,As2BaCu2,As2BaCu2,Seebeck,,[1.4999999999999999e-05],[295],1.4999999999999999e-05,295.0,JMC_data
975,As2BaCu2,As2BaCu2,Seebeck,,[1.4999999999999999e-05],[295],1.4999999999999999e-05,295.0,JMC_data
976,Bi2S3,Bi2S3,Seebeck,,"[0.0003, 0.00039999999999999996]",[773.0],0.00035000000000000005,773.0,JMC_data
977,Ba519Nd854O5400Ti1800,BaNd2O10Ti3,Seebeck,,[0.00020999999999999998],[1000.0],0.00021,1000.0,JMC_data
978,BiSn23Te25Zn,SnTe,Seebeck,,[0.000112],[300.0],0.000112,300.0,JMC_data
979,Co2NaO4,Co2NaO4,Seebeck,,[0.00011499999999999999],[1000.0],0.00011499999999999999,1000.0,JMC_data
980,Cu9S5,Cu9S5,Seebeck,,[7.3e-05],[673.0],7.3e-05,673.0,JMC_data
981,Bi2Te3,Bi2Te3,Seebeck,,[5.4999999999999995e-05],[498.0],5.5e-05,498.0,JMC_data
982,GeTe,GeTe,Seebeck,,[3.4e-05],[300.0],3.4e-05,300.0,JMC_data
983,Al4CeNi,Al4CeNi,Seebeck,,[4.2e-05],[40.0],4.2e-05,40.0,JMC_data
984,Bi7Sb33Te60,BiSb3Te6,Seebeck,,[0.00035],[395.0],0.00035000000000000005,395.0,JMC_data
985,Bi7Sb33Te60,BiSb3Te6,Seebeck,,[0.00035],[395.0],0.00035000000000000005,395.0,JMC_data
986,ReTe2,ReTe2,Seebeck,,[0.00049],[295],0.0004900000000000001,295.0,JMC_data
987,Re2Te5,Re2Te5,Seebeck,,[0.00048699999999999997],[295],0.000487,295.0,JMC_data
988,Sb2Te3,Sb2Te3,Seebeck,,[0.000135],[492.0],0.000135,492.0,JMC_data
989,B2Sb8Te15,SbTe2,Seebeck,,[0.00023061999999999998],[283.0],0.00023062,283.0,JMC_data
990,pure,None,Seebeck,,[0.00010999999999999999],[750.0],0.00011,750.0,JMC_data
991,Cu99In100Se205,CuInSe2,Seebeck,,[0.68],[620.0],0.68,620.0,JMC_data
992,OZn,OZn,Seebeck,,[-0.00035999999999999997],[358.0],-0.00036,358.0,JMC_data
993,OZn,OZn,Seebeck,,[2.95e-05],[295],2.95e-05,295.0,JMC_data
994,S2Ti,S2Ti,Seebeck,,[-0.000232],[300.0],-0.000232,300.0,JMC_data
995,Bi2Te3,Bi2Te3,Seebeck,,[0.00019999999999999998],[295],0.0002,295.0,JMC_data
996,CrCu,None,Seebeck,,[1e-06],[280.0],1e-06,280.0,JMC_data
997,Sb2Te3,Sb2Te3,Seebeck,,[7.999999999999999e-05],[295],8e-05,295.0,JMC_data
998,Sb2Te3,Sb2Te3,Seebeck,,[7e-05],[295],7.000000000000001e-05,295.0,JMC_data
999,Sb2Te3,Sb2Te3,Seebeck,,[7.5e-05],[295],7.5e-05,295.0,JMC_data
1000,MnTe,MnTe,Seebeck,,"[0.00037999999999999997, 0.00056]","[300.0, 723.0]",0.00047000000000000004,511.5,JMC_data
1001,Ge4PbTe5,None,Seebeck,,[4.12e-05],[573.0],4.120000000000001e-05,573.0,JMC_data
1002,Ge4PbTe5,None,Seebeck,,[0.00010499999999999999],[723.0],0.000105,723.0,JMC_data
1003,Mg54Si10Sn15,Mg6SiSn2,Seebeck,,[-0.0005],[400.0],-0.0005,400.0,JMC_data
1004,ErNi2,ErNi2,Seebeck,,[4.8e-05],[800.0],4.8e-05,800.0,JMC_data
1005,Bi2S3,Bi2S3,Seebeck,,[-0.000473],[300.0],-0.0004730000000000001,300.0,JMC_data
1006,Co20Sb59Se,CoSb3,Seebeck,,[-0.000332],[471.0],-0.000332,471.0,JMC_data
1007,Co20Sb56SeTe3,CoSb3,Seebeck,,[0.00023799999999999998],[760.0],0.00023799999999999998,760.0,JMC_data
1008,S2Ti,S2Ti,Seebeck,,[-0.00025],[300.0],-0.00025,300.0,JMC_data
1009,DEOPT,None,Seebeck,,[1.9999999999999998e-05],[295],2e-05,295.0,JMC_data
1010,NiPbZr,None,Seebeck,,[-0.0001539],[295],-0.00015390000000000005,295.0,JMC_data
1011,NiPbZr,None,Seebeck,,[-0.0001539],[295],-0.00015390000000000005,295.0,JMC_data
1012,Eu5In2Sb6,None,Seebeck,,[5.1e-05],[295],5.1e-05,295.0,JMC_data
1013,Eu5In2Sb6,None,Seebeck,,[7.599999999999999e-05],[295],7.599999999999999e-05,295.0,JMC_data
1014,Eu10In3Sb12Zn,None,Seebeck,,[5.1e-05],[295],5.1e-05,295.0,JMC_data
1015,Ag4Cu56Sb19Se80Sn,Cu3SbSe4,Seebeck,,[0.000235],[623.0],0.000235,623.0,JMC_data
1016,Co,Co,Seebeck,,[9.499999999999999e-06],[420.0],9.5e-06,420.0,JMC_data
1017,CoSb2,CoSb2,Seebeck,,"[2e-06, 1.4999999999999999e-05]","[300.0, 400.0]",8.5e-06,350.0,JMC_data
1018,Bi2Te3,Bi2Te3,Seebeck,,[0.00015999999999999999],[295],0.00016,295.0,JMC_data
1019,CK2O3,CK2O3,Seebeck,,[0.00022999999999999998],[1073.0],0.00023,1073.0,JMC_data
1020,AgBO2,AgBO2,Seebeck,,[5.21e-05],[295],5.21e-05,295.0,JMC_data
1021,CrS2Tl,CrS2Tl,Seebeck,,[-1.3e-05],"[80.0, 190.0]",-1.3e-05,135.0,JMC_data
1022,Bi397Sn3Te600,Bi2Te3,Seebeck,,[0.00025],[300.0],0.00025,300.0,JMC_data
1023,Co2NaO4,Co2NaO4,Seebeck,,[9.999999999999999e-05],[300.0],0.0001,300.0,JMC_data
1024,CoO3Sm,CoO3Sm,Seebeck,,[0.001],[295],0.001,295.0,JMC_data
1025,CoO3Sm,CoO3Sm,Seebeck,,[-0.00020999999999999998],[275.0],-0.00021,275.0,JMC_data
1026,CoO3Sm,CoO3Sm,Seebeck,,[0.001],[295],0.001,295.0,JMC_data
