,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
1239,O3SrTi,Conductivity,,[1507.0],[473.0],1507.0,473.0,JMC_data
1240,SYZ,Conductivity,ionic,[9.999999999999999e-06],[1073.0],1e-05,1073.0,JMC_data
1241,Cu9S5,Conductivity,,[356000.0],"[323.0, 773.0]",356000.0,548.0,JMC_data
1242,Cu179PbS100,Conductivity,,[252300.0],"[323.0, 773.0]",252300.0,548.0,JMC_data
1243,CNT,Conductivity,,[45.0],[295],45.0,295.0,JMC_data
1244,Cu9S5,Conductivity,,[350000.0],[375.0],350000.0,375.0,JMC_data
1245,CSi,Conductivity,,[0.001],[295],0.001,295.0,JMC_data
1246,O4PY,Conductivity,,[0.02],"[773.0, 1203.0]",0.02,988.0,JMC_data
1247,O4PY,Conductivity,,[0.02],"[773.0, 1203.0]",0.02,988.0,JMC_data
1248,Li3O14V5,Conductivity,,[2.5],[295],2.5,295.0,JMC_data
1249,LiMn2O4,Conductivity,,[0.001],[295],0.001,295.0,JMC_data
1250,CoLiO2,Conductivity,,[0.1],[295],0.1,295.0,JMC_data
1251,BaFeO3,Conductivity,,[500.0],[773.0],500.0,773.0,JMC_data
1252,Pure,Conductivity,,"[1000.0, 1300.0]",[295],1150.0,295.0,JMC_data
1253,AlCuO2,Conductivity,,[448.00000000000006],[873.0],448.0,873.0,JMC_data
1254,Al3Li13O120P30Ti17,Conductivity,,[1.0],[295],1.0,295.0,JMC_data
1255,LiO5SiTa,Conductivity,,[0.1],[295],0.1,295.0,JMC_data
1256,Li10P2S12Sn,Conductivity,ionic,[0.6000000000000001],[300.0],0.6000000000000001,300.0,JMC_data
1257,Li10P2S12Sn,Conductivity,,[0.7000000000000001],[300.0],0.7000000000000001,300.0,JMC_data
1258,Li10P2S12Si,Conductivity,ionic,[2.3000000000000003],[300.0],2.3,300.0,JMC_data
1259,Bi20Se3Te27,Conductivity,,[200000.0],[295],200000.0,295.0,JMC_data
1260,CuFeS2,Conductivity,,[6000.0],[300.0],6000.0,300.0,JMC_data
1261,MoSi,Conductivity,,[173500.0],[295],173500.0,295.0,JMC_data
1262,Cr3Si,Conductivity,,[590000.0],[1100.0],590000.0,1100.0,JMC_data
1263,CrSi,Conductivity,,[50000.0],[773.0],50000.0,773.0,JMC_data
1264,AlO50Zn49,Conductivity,,[332700.0],[300.0],332700.0,300.0,JMC_data
1265,Bi2O2Se,Conductivity,,[13500.0],[773.0],13500.0,773.0,JMC_data
1266,Bi100O99Se50Te,Conductivity,,[15400.0],[773.0],15400.0,773.0,JMC_data
1267,FeI3,Conductivity,,[16.0],[298.0],16.0,298.0,JMC_data
1268,Fe2K3,Conductivity,,[0.002],[350.0],0.002,350.0,JMC_data
1269,BHNi3T2,Conductivity,,[16000.0],[300.0],16000.0,300.0,JMC_data
1270,SYZ,Conductivity,,[3.0],[1273.0],3.0,1273.0,JMC_data
1271,Cu3S4Sb,Conductivity,,[6200.0],[500.0],6200.0,500.0,JMC_data
1272,Cu79S65Sb39,Conductivity,,[13510.0],[300.0],13510.0,300.0,JMC_data
1273,Sb2Te3,Conductivity,,[150000.0],[310.0],150000.0,310.0,JMC_data
1274,Sb2Te3,Conductivity,,[110000.00000000001],[310.0],110000.0,310.0,JMC_data
1275,CuNi2,Conductivity,,[5.0],[295],5.0,295.0,JMC_data
1276,O2Ti,Conductivity,ionic,[21.0],[623.0],21.0,623.0,JMC_data
1277,SYZ,Conductivity,ionic,[13.0],[1273.0],13.0,1273.0,JMC_data
1278,CsFOS,Conductivity,,[10.0],"[573.0, 673.0]",10.0,623.0,JMC_data
1279,SYZ,Conductivity,,[100.0],[1173.0],100.0,1173.0,JMC_data
1280,O3SrTi,Conductivity,,[12000.0],[1273.0],12000.0,1273.0,JMC_data
1281,SYZ,Conductivity,,"[1.0, 50000.0]","[1073.0, 1273.0]",25000.5,1173.0,JMC_data
1282,Ca52Nb50O349Ti50Yb48,Conductivity,,[0.005200000000000001],[1123.0],0.005200000000000001,1123.0,JMC_data
1283,Ca52Nb50O349Ti50Yb48,Conductivity,,[900.0],[1073.0],900.0,1073.0,JMC_data
1284,Ce18Gd2O39,Conductivity,ionic,[1.0],[773.0],1.0,773.0,JMC_data
1285,C10Ce8G10Gd2O219,Conductivity,ionic,[0.53],[773.0],0.53,773.0,JMC_data
1286,Er,Conductivity,ionic,[37.00000000000001],[973.0],37.0,973.0,JMC_data
1287,Gd2O7Zr2,Conductivity,ionic,[5.0],[1273.0],5.0,1273.0,JMC_data
1288,O2Zr,Conductivity,ionic,[6.0],[1073.0],6.0,1073.0,JMC_data
1289,La933O2600Si600,Conductivity,ionic,[0.011000000000000001],[773.0],0.011,773.0,JMC_data
1290,La9Mn10O30Sr,Conductivity,ionic,[5.9e-06],[1073.0],5.8999999999999986e-06,1073.0,JMC_data
1291,La2O7Zr2,Conductivity,,[0.02],[1273.0],0.02,1273.0,JMC_data
1292,CrLaO3,Conductivity,,[100.0],[1273.0],100.0,1273.0,JMC_data
1293,Ce8O19Sm2,Conductivity,,[68780.0],[1073.0],68780.0,1073.0,JMC_data
1294,Co40Ga2Sb123,Conductivity,,[28669.0],[473.0],28669.0,473.0,JMC_data
1295,Co40Ga2Sb123,Conductivity,,[20800.0],[295],20800.0,295.0,JMC_data
1296,Co40Ga2Sb113Te10,Conductivity,,[128100.0],[295],128100.0,295.0,JMC_data
1297,Al2O3,Conductivity,,[0.4],[303.0],0.4,303.0,JMC_data
1298,Al2O3,Conductivity,,[1200000.0],[295],1200000.0,295.0,JMC_data
1299,ClLiO4,Conductivity,,[40.0],[295],40.0,295.0,JMC_data
1300,O3SrTi,Conductivity,,[1225.0],[295],1225.0,295.0,JMC_data
1301,BCFGS,Conductivity,,[14800.0],[780.0],14800.0,780.0,JMC_data
1302,BCFS,Conductivity,,[3200.0],[823.0],3200.0,823.0,JMC_data
1303,CoFe4La3O15Sr2,Conductivity,,[35000.0],[823.0],35000.0,823.0,JMC_data
1304,BCFGS,Conductivity,,[14800.0],[780.0],14800.0,780.0,JMC_data
1305,OZn,Conductivity,,"[3000.0, 3700.0]",[373.0],3350.0,373.0,JMC_data
1306,Cu11Fe11S20,Conductivity,,[0.00019],[295],0.00019,295.0,JMC_data
1307,CuFeS2,Conductivity,,[0.0029],[295],0.0029,295.0,JMC_data
1308,Co3O4,Conductivity,,[9300.0],[1000.0],9300.0,1000.0,JMC_data
1309,Se4Sn5Te,Conductivity,,[9840.0],[300.0],9840.0,300.0,JMC_data
1310,Pure,Conductivity,,[7945.0],[295],7945.0,295.0,JMC_data
1311,Cu2Se3Sn,Conductivity,,[4600.0],[295],4600.0,295.0,JMC_data
1312,Bi47Cu50O50Pb3Se50,Conductivity,,[40800.0],[327.0],40800.0,327.0,JMC_data
1313,Bi93Cu100LaO100Pb6Se100,Conductivity,,[59400.0],[327.0],59400.0,327.0,JMC_data
1314,BiCuOSe,Conductivity,,[4000.0],[814.0],4000.0,814.0,JMC_data
1315,Bi47Cu50O50Pb3Se50,Conductivity,,[40800.0],[327.0],40800.0,327.0,JMC_data
1316,Bi93Cu100LaO100Pb6Se100,Conductivity,,[59400.0],[327.0],59400.0,327.0,JMC_data
1317,DEOPT,Conductivity,,[44000.0],[473.0],44000.0,473.0,JMC_data
1318,CuTbTe2,Conductivity,,[19000.0],[300.0],19000.0,300.0,JMC_data
1319,Ga4K4Sn19,Conductivity,,[9600.0],[490.0],9600.0,490.0,JMC_data
1320,NaPb49Te50,Conductivity,,[240600.0],[295],240600.0,295.0,JMC_data
1321,Bi2Sb8Te15,Conductivity,,[110000.0],[295],110000.0,295.0,JMC_data
1322,Cu12S13Sb4,Conductivity,,[105.0],[300.0],105.0,300.0,JMC_data
1323,As36Cu105Fe15S130Sb4,Conductivity,,[100.0],[400.0],100.0,400.0,JMC_data
1324,BiCuOSe,Conductivity,,[500.0],[300.0],500.0,300.0,JMC_data
1325,Ba4Bi6Se13,Conductivity,,[250000.0],[295],250000.0,295.0,JMC_data
1326,Bi6Eu2Pb2Se,Conductivity,,[40000.0],[295],40000.0,295.0,JMC_data
1327,Bi30Cs10Pb20Seo7Te63,Conductivity,,[52000.0],[295],52000.0,295.0,JMC_data
1328,Bi30Pb20Rb10Seo7Te63,Conductivity,,[110000.0],[295],110000.0,295.0,JMC_data
1329,Bi400Mn103S700,Conductivity,,[7250.0],[300.0],7250.0,300.0,JMC_data
1330,Bi200Mn50S343,Conductivity,,[17300.0],[770.0],17300.0,770.0,JMC_data
1331,Fe19Ni81,Conductivity,,[2900000.0],[295],2900000.0,295.0,JMC_data
1332,Co4Sr3Y,Conductivity,,[20000.0],[1173.0],20000.0,1173.0,JMC_data
1333,Co40Sb113Te7,Conductivity,,[0.001629],[300.0],0.001629,300.0,JMC_data
1334,Co8Sb23Te,Conductivity,,[0.0015300000000000001],[300.0],0.0015300000000000001,300.0,JMC_data
1335,Co40Sb113Te7,Conductivity,,[0.001629],[300.0],0.001629,300.0,JMC_data
1336,IPb333Te332,Conductivity,,[53200.0],[300.0],53200.0,300.0,JMC_data
1337,IPb497Sn2Te498,Conductivity,,[596300.0],[300.0],596300.0,300.0,JMC_data
1338,IPb556Te555,Conductivity,,[53200.0],[295],53200.0,295.0,JMC_data
1339,IPb238Te237,Conductivity,,[165800.0],[295],165800.0,295.0,JMC_data
1340,IPb497Sn2Te498,Conductivity,,[596300.0],[300.0],596300.0,300.0,JMC_data
1341,IPb333Te332,Conductivity,,[53200.0],[295],53200.0,295.0,JMC_data
1342,Bi2O3,Conductivity,,[255000.0],[300.0],255000.0,300.0,JMC_data
1343,BiSb3Te6,Conductivity,,[0.0005],[295],0.0005,295.0,JMC_data
1344,DEOPT,Conductivity,,[42100.0],[295],42100.0,295.0,JMC_data
1345,CoLiO2,Conductivity,,[1000.0],[295],1000.0,295.0,JMC_data
1346,Cd2Cu23Fe25S50,Conductivity,,[10200.0],[300.0],10200.0,300.0,JMC_data
1347,Mg2Si,Conductivity,,[63000.0],[723.0],63000.0,723.0,JMC_data
1348,Mo3Sb7,Conductivity,,[620000.0],[295],620000.0,295.0,JMC_data
1349,BiSb3Te6,Conductivity,,[101100.0],[300.0],101100.0,300.0,JMC_data
1350,SeSn,Conductivity,,[0.02],[295],0.02,295.0,JMC_data
1351,Cu47Ni3O50,Conductivity,,[2.13],[873.0],2.13,873.0,JMC_data
1352,Cu47Ni3O50,Conductivity,,[2.13],[873.0],2.13,873.0,JMC_data
1353,CuO,Conductivity,,[0.98],[873.0],0.98,873.0,JMC_data
1354,Pure,Conductivity,,[769000.0],[295],769000.0,295.0,JMC_data
1355,Pb2SeTe,Conductivity,,[88.0],[295],88.0,295.0,JMC_data
1356,Sb3Zn4,Conductivity,,[80000.0],[295],80000.0,295.0,JMC_data
1357,FeSi2,Conductivity,,[27900.0],[1073.0],27900.0,1073.0,JMC_data
1358,CaMgSi,Conductivity,,[245000.00000000003],[300.0],245000.0,300.0,JMC_data
1359,Sb2Te3,Conductivity,,"[80.0, 180.0]","[300.0, 575.0]",130.0,437.5,JMC_data
1360,Sb2Te3,Conductivity,,[2437.0],[295],2437.0,295.0,JMC_data
1361,AlCuO2,Conductivity,,[9.5],[295],9.5,295.0,JMC_data
1362,Si,Conductivity,,[27000.0],[295],27000.0,295.0,JMC_data
1363,BCOS,Conductivity,,"[330.0, 5230.0]",[303.0],2780.0,303.0,JMC_data
1364,CoSb3,Conductivity,,[1.0000000000000002e-06],"[300.0, 700.0]",1e-06,500.0,JMC_data
1365,BST,Conductivity,,[55000.0],[300.0],55000.0,300.0,JMC_data
1366,BST,Conductivity,,"[55000.0, 90000.0]",[300.0],72500.0,300.0,JMC_data
1367,BST,Conductivity,,[190000.0],[300.0],190000.0,300.0,JMC_data
1368,Ag2Te,Conductivity,,[300000.0],[295],300000.0,295.0,JMC_data
1369,BiCuOSe,Conductivity,,[112.00000000000001],[300.0],112.0,300.0,JMC_data
1370,Bi197Cu200Na3O200Se200,Conductivity,,[12500.0],[300.0],12500.0,300.0,JMC_data
1371,Bi2S3,Conductivity,,[1500.0],[773.0],1500.0,773.0,JMC_data
1372,S,Conductivity,,[39500.0],[323.0],39500.0,323.0,JMC_data
1373,OZn,Conductivity,,[1900.0],[295],1900.0,295.0,JMC_data
1374,Ba519Nd854O5400Ti1800,Conductivity,,[6000.0],[1000.0],6000.0,1000.0,JMC_data
1375,Bi2Te3,Conductivity,,[30700.0],[300.0],30700.0,300.0,JMC_data
1376,Cr100Cu100S201,Conductivity,,[2980.0],[673.0],2980.0,673.0,JMC_data
1377,CrCuS2,Conductivity,,"[2520.0, 4160.0]","[60.0, 300.0]",3340.0,180.0,JMC_data
1378,CrCuS2,Conductivity,,[16700.0],[295],16700.0,295.0,JMC_data
1379,CrCuS2,Conductivity,,[1017.0],[673.0],1017.0,673.0,JMC_data
1380,CrCuS2,Conductivity,,[1070.0],[295],1070.0,295.0,JMC_data
1381,Cr10Cu10S21,Conductivity,,[1e-05],[295],1e-05,295.0,JMC_data
1382,Cr50Cu50S101,Conductivity,,[1017.0],[673.0],1017.0,673.0,JMC_data
1383,BiSb3Te6,Conductivity,,[56800.0],[300.0],56800.0,300.0,JMC_data
1384,DEOPT,Conductivity,,[230000.0],[295],230000.0,295.0,JMC_data
1385,DEOPT,Conductivity,,[438000.0],[295],438000.0,295.0,JMC_data
1386,DEOPT,Conductivity,,[227000.0],[295],227000.0,295.0,JMC_data
1387,MoS2,Conductivity,,[0.0001],[300.0],0.0001,300.0,JMC_data
1388,MoS2,Conductivity,,[785.0],[295],785.0,295.0,JMC_data
1389,EOP,Conductivity,,[3300.0],[295.0],3300.0,295.0,JMC_data
1390,CFOS,Conductivity,,[1.0],[900.0],1.0,900.0,JMC_data
1391,Cu60S63Sb20,Conductivity,,[59100.0],[573.0],59100.0,573.0,JMC_data
1392,Sb,Conductivity,,[130000.0],[295],130000.0,295.0,JMC_data
1393,Sb,Conductivity,,[380000.0],[295],380000.0,295.0,JMC_data
1394,BiCuOSe,Conductivity,,[800.0],[295],800.0,295.0,JMC_data
1395,BaBi9Cu10O10Se9Te,Conductivity,,[38700.0],[295],38700.0,295.0,JMC_data
1396,Cu197Se100,Conductivity,,[200000.0],[295],200000.0,295.0,JMC_data
1397,Cu199Se100,Conductivity,,[75000.0],[295],75000.0,295.0,JMC_data
1398,N4Si3,Conductivity,,[2.0],[295],2.0,295.0,JMC_data
1399,N4Si3,Conductivity,,[2.0],[295],2.0,295.0,JMC_data
1400,Bi2S3,Conductivity,,[3600.0],[623.0],3600.0,623.0,JMC_data
1401,Bi2S3,Conductivity,,[260.0],[295],260.0,295.0,JMC_data
1402,Bi2S3,Conductivity,,[610.0],[773.0],610.0,773.0,JMC_data
1403,MnO3Sr,Conductivity,,[30000.0],"[873.0, 1073.0]",30000.0,973.0,JMC_data
1404,CCo10MS,Conductivity,,[10800.0],[1023.0],10800.0,1023.0,JMC_data
1405,CCo30MS,Conductivity,,[10800.0],[1023.0],10800.0,1023.0,JMC_data
1406,I,Conductivity,,"[2500.0, 3000.0]",[295],2750.0,295.0,JMC_data
1407,BiSb3Te6,Conductivity,,[80000.0],[300.0],80000.0,300.0,JMC_data
1408,AlCuO2,Conductivity,,[770.0],[928.0],770.0,928.0,JMC_data
1409,AlCuO2,Conductivity,,[300.0],[873.0],300.0,873.0,JMC_data
1410,AlCuO2,Conductivity,,[1000.0],[1200.0],1000.0,1200.0,JMC_data
1411,AINP,Conductivity,,[210.0],[380.0],210.0,380.0,JMC_data
1412,BiCuOSe,Conductivity,,[112.00000000000001],[300.0],112.0,300.0,JMC_data
1413,Bi9CaCu10O10Se10,Conductivity,,[27000.0],[300.0],27000.0,300.0,JMC_data
1414,BST,Conductivity,,[29900.0],[295],29900.0,295.0,JMC_data
1415,Cr2O3,Conductivity,,[10.0],[1073.0],10.0,1073.0,JMC_data
1416,Fe,Conductivity,,[3100.0],[1073.0],3100.0,1073.0,JMC_data
1417,Co2MnO4,Conductivity,,[8900.0],[1073.0],8900.0,1073.0,JMC_data
1418,Fe,Conductivity,,[3100.0],[1073.0],3100.0,1073.0,JMC_data
1419,CNQT,Conductivity,,[1e-09],[295],1e-09,295.0,JMC_data
1420,IrSnTa,Conductivity,,[188000.0],[295],188000.0,295.0,JMC_data
1421,BiRhZr,Conductivity,,[87000.0],[295],87000.0,295.0,JMC_data
1422,AS2,Conductivity,,[2.0],[295],2.0,295.0,JMC_data
1423,Mg2Si,Conductivity,,[4980.0],[823.0],4980.0,823.0,JMC_data
1424,Mg2Si,Conductivity,,[5250.0],[823.0],5250.0,823.0,JMC_data
1425,Mg2Si,Conductivity,,[10010.0],[823.0],10010.0,823.0,JMC_data
1426,NbSe2,Conductivity,,[2.52],[295],2.52,295.0,JMC_data
1427,Ga437Na85O800Ti51,Conductivity,ionic,[0.013000000000000001],[1073.0],0.013000000000000001,1073.0,JMC_data
1428,Ga437Na85O800Ti51,Conductivity,ionic,[0.013000000000000001],[1073.0],0.013000000000000001,1073.0,JMC_data
1429,Bi2Te3,Conductivity,,[71400.0],[300.0],71400.0,300.0,JMC_data
1430,Ca31Co40Na9O100,Conductivity,,[6890.000000000001],[950.0],6890.0,950.0,JMC_data
1431,Ca51Co80Na9O180,Conductivity,,[6890.000000000001],[950.0],6890.0,950.0,JMC_data
1432,Mg80SbSi47Sn32,Conductivity,,[100000.0],[723.0],100000.0,723.0,JMC_data
1433,Cu2S3Sn,Conductivity,,[200.0],[323.0],200.0,323.0,JMC_data
1434,Cu20NiS30Sn9,Conductivity,,[34970.0],[323.0],34970.0,323.0,JMC_data
1435,Cu20S30Sn9Zn,Conductivity,,[54940.0],[323.0],54940.0,323.0,JMC_data
1436,SnTe,Conductivity,,[700000.0],[295],700000.0,295.0,JMC_data
1437,DEOPT,Conductivity,,[11000.0],[523.0],11000.0,523.0,JMC_data
1438,PbTe,Conductivity,,[1.9],[293.0],1.9,293.0,JMC_data
1439,Ag4CuSe3,Conductivity,,[1077000.0],[295],1077000.0,295.0,JMC_data
1440,AINP,Conductivity,,[2040.0],[293.0],2040.0,293.0,JMC_data
1441,CMNTsW,Conductivity,,"[106.0, 108.0]",[295],107.0,295.0,JMC_data
1442,SScZ,Conductivity,,[7.000000000000001],[1273.0],7.0,1273.0,JMC_data
1443,Co20Hf10Sb17Sn3Zr10,Conductivity,,[31539.999999999996],[323.0],31540.0,323.0,JMC_data
1444,GeSi,Conductivity,,"[50000.0, 120000.0]",[1273.0],85000.0,1273.0,JMC_data
1445,CsFOS,Conductivity,,[80000.0],[603.0],80000.0,603.0,JMC_data
1446,AlCuO2,Conductivity,,[1000.0],[1200.0],1000.0,1200.0,JMC_data
1447,BiCuOSe,Conductivity,,[160.0],[323.0],160.0,323.0,JMC_data
1448,Bi49Cu50NaO50Se50,Conductivity,,[4200.0],[323.0],4200.0,323.0,JMC_data
1449,Bi17Cu20Na3O20Se20,Conductivity,,[20000.0],[323.0],20000.0,323.0,JMC_data
1450,Na,Conductivity,,[76000.0],[295],76000.0,295.0,JMC_data
1451,Cu2S,Conductivity,,[185000.0],[295],185000.0,295.0,JMC_data
1452,Ca3Co4O9,Conductivity,,[12800.0],[973.0],12800.0,973.0,JMC_data
1453,Ca3Co4O9,Conductivity,,[50000.0],[973.0],50000.0,973.0,JMC_data
1454,AgCoO2,Conductivity,,[20.0],[295],20.0,295.0,JMC_data
1455,CuGaO2,Conductivity,,[2.0],[295],2.0,295.0,JMC_data
1456,Ge3Sn7Te10,Conductivity,,[598900.0],[295],598900.0,295.0,JMC_data
1457,Ge3Sn7Te10,Conductivity,,[598900.0],[295],598900.0,295.0,JMC_data
1458,AgBi3S5,Conductivity,,[40000.0],[573.0],40000.0,573.0,JMC_data
1459,Bi2S3,Conductivity,,[4000.0],[573.0],4000.0,573.0,JMC_data
1460,SSe4Sn5,Conductivity,,[3310.0],[823.0],3310.0,823.0,JMC_data
1461,Bi2S3,Conductivity,,[6200.0],[673.0],6200.0,673.0,JMC_data
1462,Bi2S3,Conductivity,,[14.000000000000002],[323.0],14.0,323.0,JMC_data
1463,Cl3In,Conductivity,,[6200.0],[673.0],6200.0,673.0,JMC_data
1464,CoSbTi,Conductivity,,[103.0],[600.0],103.0,600.0,JMC_data
1465,EtLiS,Conductivity,ionic,[0.013200000000000002],[413.0],0.0132,413.0,JMC_data
1466,C2O,Conductivity,,[8854.0],[1026.0],8854.0,1026.0,JMC_data
1467,Ba8Ga16ShukangSn30,Conductivity,,[18900.0],[300.0],18900.0,300.0,JMC_data
1468,Ba4Ga8Sn15,Conductivity,,[30900.0],[300.0],30900.0,300.0,JMC_data
1469,BC2O,Conductivity,,[1800.0],[973.0],1800.0,973.0,JMC_data
1470,C2O,Conductivity,,[4800.0],[1073.0],4800.0,1073.0,JMC_data
1471,Bi4CuSb15Te30,Conductivity,,[190000.0],[295],190000.0,295.0,JMC_data
1472,BiSn49Te50,Conductivity,,[581500.0],[295],581500.0,295.0,JMC_data
1473,Ba4Ga8Ge15,Conductivity,,"[50000.0, 200000.0]",[800.0],125000.0,800.0,JMC_data
1474,Ag19CuSe5Te5,Conductivity,,[98100.0],[295],98100.0,295.0,JMC_data
1475,AgBi199S300,Conductivity,,[2800.0],[523.0],2800.0,523.0,JMC_data
1476,AlCuO2,Conductivity,,[9.5],[295],9.5,295.0,JMC_data
1477,AlCuO2,Conductivity,,[0.16899999999999998],[295],0.16899999999999998,295.0,JMC_data
1478,PbS,Conductivity,,[2500.0],[295],2500.0,295.0,JMC_data
1479,Cl2Pb,Conductivity,,[19000.0],[295],19000.0,295.0,JMC_data
1480,Li2Ni2O6Te,Conductivity,ionic,[0.02],[573.0],0.02,573.0,JMC_data
1481,MoSe2,Conductivity,,[2.1],[295],2.1,295.0,JMC_data
1482,Cu2GeSe3,Conductivity,,[8360.0],[295],8360.0,295.0,JMC_data
1483,Cu2GeSe3,Conductivity,,[8360.0],[295],8360.0,295.0,JMC_data
1484,Cu9Ge5Se15,Conductivity,,[1968.0],[295],1968.0,295.0,JMC_data
1485,NaSe100Sn99,Conductivity,,[4955.0],[823.0],4955.0,823.0,JMC_data
1486,AgS200Sn199,Conductivity,,[733.0],[295],733.0,295.0,JMC_data
1487,Ag2S400Sn397,Conductivity,,[1120.0],[295],1120.0,295.0,JMC_data
1488,CrSb,Conductivity,,[1000000.0],[300.0],1000000.0,300.0,JMC_data
1489,Bi2Te3,Conductivity,,[0.00034],[295],0.00034,295.0,JMC_data
1490,AlCoMn2,Conductivity,,[244000.0],[300.0],244000.0,300.0,JMC_data
1491,N5S,Conductivity,,[400000.0],[350.0],400000.0,350.0,JMC_data
1492,N5S,Conductivity,,[300000.0],[450.0],300000.0,450.0,JMC_data
1493,Cu9S5,Conductivity,,[280000.0],[295],280000.0,295.0,JMC_data
1494,BiCu179S100,Conductivity,,[364000.0],[373.0],364000.0,373.0,JMC_data
1495,PbS,Conductivity,,[7.000000000000001],[295],7.0,295.0,JMC_data
1496,CuGaTe2,Conductivity,,[2900.0],[670.0],2900.0,670.0,JMC_data
1497,Mg3Sb2,Conductivity,,[226.36],[295],226.36,295.0,JMC_data
1498,Ga,Conductivity,,[140000.0],[295],140000.0,295.0,JMC_data
1499,Ba4Ga8Ge15,Conductivity,,[56000.0],[295],56000.0,295.0,JMC_data
1500,C2O,Conductivity,,[11800.0],[973.0],11800.0,973.0,JMC_data
1501,BiSb3Te6,Conductivity,,[19000.0],[295],19000.0,295.0,JMC_data
1502,BiSb3,Conductivity,,[65700.0],[295],65700.0,295.0,JMC_data
1503,AgSe2Sn,Conductivity,,[434999.99999999994],[295],435000.0,295.0,JMC_data
1504,Ag,Conductivity,,[2823.0],[727.0],2823.0,727.0,JMC_data
1505,FeGeLi2S4,Conductivity,ionic,[400.0],[373.0],400.0,373.0,JMC_data
1506,FeGeLi2S4,Conductivity,ionic,[400.0],[373.0],400.0,373.0,JMC_data
1507,GeLi4S4,Conductivity,ionic,[700.0],[295],700.0,295.0,JMC_data
1508,Li4S4Sn,Conductivity,ionic,[500.0],[295],500.0,295.0,JMC_data
1509,Li11P2S12Si,Conductivity,ionic,[200.0],[295],200.0,295.0,JMC_data
1510,GeLi2S3,Conductivity,,[900.0],[398.0],900.0,398.0,JMC_data
1511,GeLi2S4Zn,Conductivity,,[900.0],[323.0],900.0,323.0,JMC_data
1512,GeLi4S4,Conductivity,ionic,[700.0],[298.0],700.0,298.0,JMC_data
1513,O2Zr,Conductivity,,[142000.0],[313.0],142000.0,313.0,JMC_data
1514,NiPbZr,Conductivity,,[22010.0],[295],22010.0,295.0,JMC_data
1515,OZn,Conductivity,,[100000.0],[573.0],100000.0,573.0,JMC_data
1516,PbTe,Conductivity,,"[28.000000000000004, 112.00000000000001]",[295],70.0,295.0,JMC_data
1517,Bi3Te197,Conductivity,,[31900.0],[300.0],31900.0,300.0,JMC_data
1518,BCFN,Conductivity,,[1e-06],[295],1e-06,295.0,JMC_data
1519,Fe20La14O60Sr5,Conductivity,,[46700.0],[1023.0],46700.0,1023.0,JMC_data
1520,O3SrTi,Conductivity,,[6400.0],[1073.0],6400.0,1073.0,JMC_data
1521,AlCuO2,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
1522,SeSn,Conductivity,,[83000.0],[295],83000.0,295.0,JMC_data
1523,FMO,Conductivity,,[1000.0],[295],1000.0,295.0,JMC_data
1524,CNQT,Conductivity,,[0.45000000000000007],[298.0],0.45,298.0,JMC_data
1525,Ba6La94O268Si59W,Conductivity,,[0.8109999999999999],[1073.0],0.8109999999999999,1073.0,JMC_data
1526,La10O27Si6,Conductivity,,[0.391],[1073.0],0.391,1073.0,JMC_data
1527,La10O27Si6,Conductivity,,[0.0763],[873.0],0.0763,873.0,JMC_data
1528,Ba6La94O267Si60,Conductivity,,[0.033100000000000004],[873.0],0.033100000000000004,873.0,JMC_data
1529,Ba6La94O268Si59W,Conductivity,,[0.182],"[873.0, 1073.0]",0.182,973.0,JMC_data
1530,Ba6La94O268Si59W,Conductivity,,[0.8109999999999999],[1073.0],0.8109999999999999,1073.0,JMC_data
1531,Ba6La94O268Si59W,Conductivity,,[0.8109999999999999],[1073.0],0.8109999999999999,1073.0,JMC_data
1532,Au5Bi995Cu4Se150Te1350,Conductivity,,[78000.0],[300.0],78000.0,300.0,JMC_data
1533,BCST,Conductivity,,[86000.0],[300.0],86000.0,300.0,JMC_data
1534,PbTe,Conductivity,,[24500.0],"[325.0, 525.0]",24500.0,425.0,JMC_data
1535,Bi2S3,Conductivity,,[15300.0],[625.0],15300.0,625.0,JMC_data
1536,Bi2S3,Conductivity,,[1300.0],[323.0],1300.0,323.0,JMC_data
1537,AlCuO2,Conductivity,,[14000.0],[295],14000.0,295.0,JMC_data
1538,AgCuSe,Conductivity,,[71500.0],[295],71500.0,295.0,JMC_data
1539,Bi8MnSe16Sn3,Conductivity,,[13300.0],[295],13300.0,295.0,JMC_data
1540,Bi3InSe8Sn2,Conductivity,,[7859.0],[295],7859.0,295.0,JMC_data
1541,Bi9InSe45Sn30,Conductivity,,[1973.9999999999998],[295],1974.0,295.0,JMC_data
1542,Bi8MnSe16Sn3,Conductivity,,[13300.0],[295],13300.0,295.0,JMC_data
1543,MoS2,Conductivity,,[14.2],[420.0],14.2,420.0,JMC_data
1544,Bi159Pb41Rb41Te300,Conductivity,,[140000.0],[295],140000.0,295.0,JMC_data
1545,Lithium,Conductivity,,[31439.999999999996],[400.0],31440.0,400.0,JMC_data
1546,CaCr5La4O15,Conductivity,,[2000.0],[1273.0],2000.0,1273.0,JMC_data
1547,Ca4Cr17Ni3O60Y16,Conductivity,,[580.0],[1173.0],580.0,1173.0,JMC_data
1548,CaCr5O15Y4,Conductivity,,[20.0],[1173.0],20.0,1173.0,JMC_data
