,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
940,Ba6Co77Ni3Sb240,PF,,[0.00117],[295],0.00117,295.0,JMC_data
941,CoSb3,PF,,[0.00254],[600.0],0.00254,600.0,JMC_data
942,Cu3S4Sb,PF,,[0.00037999999999999997],[500.0],0.00038,500.0,JMC_data
943,Ag18Mg20Sb19,PF,,[0.0010869999999999999],[473.0],0.0010869999999999999,473.0,JMC_data
944,Ag90Mg97Sb95Zn3,PF,,[0.0013939999999999998],[473.0],0.0013939999999999998,473.0,JMC_data
945,Ag18Mg20Sb19,PF,,[0.0015],[523.0],0.0015,523.0,JMC_data
946,Bi2Te3,PF,,[0.004],[673.0],0.004,673.0,JMC_data
947,Sb3Zn4,PF,,[0.0013000000000000002],[673.0],0.0013000000000000002,673.0,JMC_data
948,Ba8Co400La5Sb1200Yb4,PF,,[0.0055],[823.0],0.0055000000000000005,823.0,JMC_data
949,CNTs,PF,,[0.0007],[295],0.0007,295.0,JMC_data
950,Cd9Cu21Ge10Se40,PF,,[0.000373],[723.0],0.000373,723.0,JMC_data
951,Cd7Cu17Se32,PF,,[0.00011399999999999999],[710.0],0.00011399999999999999,710.0,JMC_data
952,BiCu119S130Sb39Zn,PF,,[0.00083],[723.0],0.0008300000000000001,723.0,JMC_data
953,CNTs,PF,,[0.000157],[295],0.000157,295.0,JMC_data
954,DEOPT,PF,,[0.000157],[295],0.000157,295.0,JMC_data
955,Ba30Cu153S75Te35,PF,,[0.00045999999999999996],[700.0],0.00046,700.0,JMC_data
956,Ba3Cu16S9Te2,PF,,[0.00024],[700.0],0.0002400000000000001,700.0,JMC_data
957,Ba30Cu153S75Te35,PF,,[0.00045999999999999996],[690.0],0.00046,690.0,JMC_data
958,Ba3Cu16S9Te2,PF,,[0.00024],[700.0],0.0002400000000000001,700.0,JMC_data
959,CaMnO3,PF,,[2.8e-06],[295],2.8e-06,295.0,JMC_data
960,CaMnO3,PF,,[2.7e-06],[295],2.7000000000000004e-06,295.0,JMC_data
961,Bi94Cu99FeO100Pb6Se100,PF,,[0.0009000000000000001],[295],0.0009000000000000002,295.0,JMC_data
962,Cu2Se,PF,,[0.0009000000000000001],[875.0],0.0009000000000000002,875.0,JMC_data
963,CuHf10Ni40Sn40Ti20Zr10,PF,,[0.0036000000000000003],[773.0],0.0036000000000000008,773.0,JMC_data
964,NbSe2,PF,,"[2.6e-05, 3.4e-05]",[295],3.000000000000001e-05,295.0,JMC_data
965,Fe2Ir35Si63,PF,,[0.0008500000000000001],[1200.0],0.0008500000000000001,1200.0,JMC_data
966,Ag13Sb27Te47,PF,,[0.0017],[600.0],0.0017,600.0,JMC_data
967,Cu7Te4,PF,,[2.3e-05],[295],2.3e-05,295.0,JMC_data
968,SSe4Sn5,PF,,[0.000118],[400.0],0.000118,400.0,JMC_data
969,SSe4Sn5,PF,,[0.000297],[400.0],0.000297,400.0,JMC_data
970,Ca3Co4O9,PF,,[0.000232],[295],0.000232,295.0,JMC_data
971,MoS2,PF,,[7.309999999999999e-05],[295],7.31e-05,295.0,JMC_data
972,C2Mo2TiTx,PF,,[0.00030000000000000003],[295],0.00030000000000000003,295.0,JMC_data
973,NSTW,PF,,[0.0015],[295],0.0015,295.0,JMC_data
974,Ca14Co20O45Yb,PF,,[0.0005819999999999999],[950.0],0.0005819999999999999,950.0,JMC_data
975,OZn,PF,,[0.0004],[1273.0],0.0004,1273.0,JMC_data
976,CoSb3,PF,,[0.00384],[573.0],0.003840000000000001,573.0,JMC_data
977,PbS,PF,,[0.00059],[298.0],0.00059,298.0,JMC_data
978,Ba2O15Pb5Sr3,PF,,[0.00043],[773.0],0.00043,773.0,JMC_data
979,Ag194Mg200Sb199,PF,,[0.00222],[300.0],0.00222,300.0,JMC_data
980,Cu12S13Sb4,PF,,[0.00039999999999999996],[295],0.0004,295.0,JMC_data
981,GeTe,PF,,[4200.0],[658.0],4200.0,658.0,JMC_data
982,Ag2Se,PF,,[0.0009874],[300.0],0.0009874,300.0,JMC_data
983,Bi2Se3,PF,,[0.00058],[295],0.00058,295.0,JMC_data
984,CuInTe2,PF,,[0.0013000000000000002],[850.0],0.0013000000000000002,850.0,JMC_data
985,Bi3Ca27Co40O90,PF,,[0.00015000000000000001],[400.0],0.00015,400.0,JMC_data
986,MNTsW,PF,,[4.06e-05],[973.0],4.06e-05,973.0,JMC_data
987,PbSe,PF,,[0.0033],[295],0.0033,295.0,JMC_data
988,Al3Yb,PF,,[0.015],[295],0.015,295.0,JMC_data
989,BaCo4O7Y,PF,,[4.9000000000000005e-05],[1000.0],4.9e-05,1000.0,JMC_data
990,BaCo4O7Y,PF,,[4.9000000000000005e-05],[1000.0],4.9e-05,1000.0,JMC_data
991,CoCp2,PF,,[7.54e-05],[320.0],7.54e-05,320.0,JMC_data
992,CoCp2,PF,,[7.54e-05],[320.0],7.54e-05,320.0,JMC_data
993,NSTsW,PF,,[9.1e-06],[320.0],9.1e-06,320.0,JMC_data
994,BiSb3Te6,PF,,[0.004],[295],0.004,295.0,JMC_data
995,In48NdO75Zn,PF,,[53000.0],[973.0],53000.0,973.0,JMC_data
996,Al9CaCu10O20,PF,,[7.82e-05],[1140.0],7.819999999999999e-05,1140.0,JMC_data
997,Al9CaCu10O20,PF,,[7.82e-05],[1140.0],7.819999999999999e-05,1140.0,JMC_data
998,Bi21Ca2Cu25Li2O25Se25,PF,,[0.0008039999999999999],[295],0.0008039999999999999,295.0,JMC_data
999,Bi43Ca4Cu50Li4O50Se50,PF,,[0.0008039999999999999],[295],0.0008039999999999999,295.0,JMC_data
1000,BiCuOSe,PF,,[1.56e-05],[295],1.56e-05,295.0,JMC_data
1001,Bi44Ca3Cu50Li3O50Se50,PF,,[0.000603],[873.0],0.000603,873.0,JMC_data
1002,BiCuOSe,PF,,[0.000474],[923.0],0.000474,923.0,JMC_data
1003,BiCuOSe,PF,,[0.0003],[873.0],0.00030000000000000003,873.0,JMC_data
1004,Bi44Ca3Cu50Li3O50Se50,PF,,[0.0008039999999999999],[300.0],0.0008039999999999999,300.0,JMC_data
1005,AlCuO2,PF,,[0.00010400000000000001],[1073.0],0.000104,1073.0,JMC_data
1006,AlCuO2,PF,,[6.620000000000001e-05],[1140.0],6.620000000000001e-05,1140.0,JMC_data
1007,S2Ti,PF,,[0.00171],[373.0],0.0017100000000000001,373.0,JMC_data
1008,BaSb2Zn2,PF,,[0.001067],[500.0],0.001067,500.0,JMC_data
1009,Cl3Sb,PF,,[0.00039],[773.0],0.00039000000000000016,773.0,JMC_data
1010,Bi3Mn7Sn90Te100,PF,,[0.00205],[850.0],0.00205,850.0,JMC_data
1011,Cd3Sn25Te25,PF,,[0.0025],[820.0],0.0025,820.0,JMC_data
1012,SnTe,PF,,[0.002],[820.0],0.002,820.0,JMC_data
1013,SbZn,PF,,[0.00058],[600.0],0.00058,600.0,JMC_data
1014,FeSbV,PF,,[0.0045000000000000005],[300.0],0.0045000000000000005,300.0,JMC_data
1015,Fe5Nb4Sb5Ti,PF,,[0.0045000000000000005],[1100.0],0.0045000000000000005,1100.0,JMC_data
1016,SeSn,PF,,[0.00029],[798.0],0.00029,798.0,JMC_data
1017,NaSe50Sn49,PF,,[0.00047],[798.0],0.00047000000000000004,798.0,JMC_data
1018,NaSe50Sn49,PF,,[0.0003],[500.0],0.00030000000000000003,500.0,JMC_data
1019,CoCu49Fe50S99,PF,,[0.0007],[623.0],0.0007,623.0,JMC_data
1020,CaMnO3,PF,,[0.00039000000000000005],[1073.0],0.00039000000000000016,1073.0,JMC_data
1021,Cu12S12Sb4Se,PF,,[0.00045999999999999996],[300.0],0.00046,300.0,JMC_data
1022,Cu12S13Sb4,PF,,[0.00029],[300.0],0.00029,300.0,JMC_data
1023,AgBi3S5,PF,,[0.000244],[628.0],0.000244,628.0,JMC_data
1024,Bi2Te3,PF,,[0.00011000000000000002],[295],0.00011,295.0,JMC_data
1025,CdIn49Te50,PF,,[0.00042],[623.0],0.00042,623.0,JMC_data
1026,In332Te333,PF,,[0.0004900000000000001],[623.0],0.0004900000000000001,623.0,JMC_data
1027,Bi3Sb17Te30,PF,,[411000.0],[295],411000.0,295.0,JMC_data
1028,DEOPT,PF,,[1.57e-06],[300.0],1.57e-06,300.0,JMC_data
1029,DEOPT,PF,,[5.79e-06],[300.0],5.790000000000001e-06,300.0,JMC_data
1030,Bi2Te3,PF,,[0.00132],[300.0],0.0013200000000000002,300.0,JMC_data
1031,Bi2Te3,PF,,[0.00132],[300.0],0.0013200000000000002,300.0,JMC_data
1032,Bi2Te3,PF,,[0.00132],[300.0],0.0013200000000000002,300.0,JMC_data
1033,NiSnTi,PF,,[0.007],[650.0],0.006999999999999999,650.0,JMC_data
1034,O100SbZn99,PF,,[0.000388],[1073.0],0.000388,1073.0,JMC_data
1035,Ba2O15Pb5Sr3,PF,,[0.00043],[773.0],0.00043,773.0,JMC_data
1036,O100SbZn99,PF,,[0.000388],[1073.0],0.000388,1073.0,JMC_data
1037,OZn,PF,,[7.000000000000001e-05],[1073.0],7.000000000000001e-05,1073.0,JMC_data
1038,O100SbZn99,PF,,[0.000388],[1073.0],0.000388,1073.0,JMC_data
1039,Sb2Te3,PF,,[0.0001],"[300.0, 450.0]",0.0001,375.0,JMC_data
1040,Sb2Te3,PF,,[0.0001],"[300.0, 450.0]",0.0001,375.0,JMC_data
1041,Cu44S51Sb16SeZn4,PF,,[0.0009000000000000001],[673.0],0.0009000000000000002,673.0,JMC_data
1042,Cu11S13Sb4Zn,PF,,[0.00084],[670.0],0.00084,670.0,JMC_data
1043,Cu44S51Sb16SeZn4,PF,,[0.0009000000000000001],[673.0],0.0009000000000000002,673.0,JMC_data
1044,Bi2Te3,PF,,[0.00103],[464.0],0.00103,464.0,JMC_data
1045,Bi2Te3,PF,,[0.0058],[353.0],0.0058000000000000005,353.0,JMC_data
1046,BiSb3Te6,PF,,[0.00232],[300.0],0.00232,300.0,JMC_data
1047,Bi2Te3,PF,,[0.0025],[473.0],0.0025,473.0,JMC_data
1048,Bi2Te3,PF,,"[0.00025, 0.000375]","[300.0, 473.0]",0.0003125,386.5,JMC_data
1049,Bi2Te3,PF,,[0.0032879999999999997],[673.0],0.003288,673.0,JMC_data
1050,Bi2Te3,PF,,[0.001],[500.0],0.001,500.0,JMC_data
1051,BrCu,PF,,[0.00657],[298.0],0.00657,298.0,JMC_data
1052,Bi39GeTe60,PF,,[0.00252],[300.0],0.00252,300.0,JMC_data
1053,Br2Pb,PF,,[0.48],[793.0],0.48,793.0,JMC_data
1054,DEOPT,PF,,[0.0007002],[300.0],0.0007002000000000001,300.0,JMC_data
1055,AINP,PF,,[0.00010499999999999999],[300.0],0.000105,300.0,JMC_data
1056,CFNT,PF,,[5.65e-05],[414.0],5.65e-05,414.0,JMC_data
1057,DEOPT,PF,,[0.000165],[295],0.000165,295.0,JMC_data
1058,Fe5Nb4Sb5Ti,PF,,[0.0047],[900.0],0.0047,900.0,JMC_data
1059,GeNi20Sn19Zr20,PF,,[0.0029],[1023.0],0.0029,1023.0,JMC_data
1060,Co40Hf50Rh60Sb99SnZr50,PF,,[0.12],[775.0],0.12,775.0,JMC_data
1061,Ba3Fe10Mo10O60Sr17,PF,,[8e-05],[295],8e-05,295.0,JMC_data
1062,Ge900Sb200Te1191,PF,,[0.0032600000000000003],[725.0],0.0032600000000000003,725.0,JMC_data
1063,Ge87Pb13Te100,PF,,[0.0035],[773.0],0.0035,773.0,JMC_data
1064,Cd3Ge89Sb8Te100,PF,,[3.6e-05],[700.0],3.6e-05,700.0,JMC_data
1065,Ge49SbTe50,PF,,[0.00401],[750.0],0.0040100000000000005,750.0,JMC_data
1066,Bi2Ge43Pb5Te50,PF,,[0.00292],[600.0],0.0029200000000000003,600.0,JMC_data
1067,Cu2Se,PF,,[0.00112],[760.0],0.00112,760.0,JMC_data
1068,DEOPT,PF,,[1e-06],[295],1e-06,295.0,JMC_data
1069,SeSn,PF,,[7e-05],[673.0],7.000000000000001e-05,673.0,JMC_data
1070,SeSn,PF,,[7e-05],[673.0],7.000000000000001e-05,673.0,JMC_data
1071,Graphene,PF,,[5.02e-05],[973.0],5.02e-05,973.0,JMC_data
1072,Se2Sm,PF,,[0.00107],[295],0.00107,295.0,JMC_data
1073,Cu40Se60Sn19Zn,PF,,[0.0008],[775.0],0.0008,775.0,JMC_data
1074,Cu20InSe30Sn9,PF,,[0.0012000000000000001],[800.0],0.0012,800.0,JMC_data
1075,Cu200MnSe300Sn99,PF,,[0.00095],[670.0],0.00095,670.0,JMC_data
1076,Cu40Se60Sn19Zn,PF,,[0.0008],[773.0],0.0008,773.0,JMC_data
1077,BiSb3Te6,PF,,[0.0025],[295],0.0025,295.0,JMC_data
1078,Ba47Na3Sb100Zn100,PF,,[0.001046],[704.0],0.001046,704.0,JMC_data
1079,Ba47Na3Sb100Zn100,PF,,[0.001046],[704.0],0.001046,704.0,JMC_data
1080,BaSb2Zn2,PF,,[0.0005250000000000001],[704.0],0.000525,704.0,JMC_data
1081,Ba46Na3Sb100SrZn100,PF,,[0.0012460000000000001],[704.0],0.001246,704.0,JMC_data
1082,BaSb2Zn2,PF,,[0.000539],[704.0],0.000539,704.0,JMC_data
1083,BiPb199S200,PF,,[0.000883],[700.0],0.000883,700.0,JMC_data
1084,HfNiSn,PF,,[0.00013000000000000002],[295],0.00013000000000000002,295.0,JMC_data
1085,HfNiSn,PF,,[0.00012],[295],0.00012000000000000004,295.0,JMC_data
1086,Mg,PF,,[0.00059],[350.0],0.00059,350.0,JMC_data
1087,C2O15Y,PF,,[0.00017999999999999998],[1073.0],0.00018,1073.0,JMC_data
1088,C2O15Y,PF,,[0.0002],[1073.0],0.0002,1073.0,JMC_data
1089,SeSn,PF,,[0.000322],[550.0],0.000322,550.0,JMC_data
1090,SeSn,PF,,[0.000322],[550.0],0.000322,550.0,JMC_data
1091,SeSn,PF,,[0.000322],[550.0],0.000322,550.0,JMC_data
1092,SnTe,PF,,[0.0047],[840.0],0.0047,840.0,JMC_data
1093,MgTe,PF,,[0.0022],[620.0],0.0022,620.0,JMC_data
1094,Co17Ni3Sb60,PF,,[0.0034],[800.0],0.0034,800.0,JMC_data
1095,SeSn,PF,,[0.00185],[478.0],0.00185,478.0,JMC_data
1096,SeSn,PF,,[0.00101],[973.0],0.00101,973.0,JMC_data
1097,BiCuOSe,PF,,[0.0006],[923.0],0.0006000000000000001,923.0,JMC_data
1098,BiCuOSe,PF,,[0.0006],[323.0],0.0006000000000000001,323.0,JMC_data
1099,BiCuOSe,PF,,[0.000308],[923.0],0.000308,923.0,JMC_data
1100,Mg2Sn,PF,,[0.005],[295],0.005,295.0,JMC_data
1101,Ag2Te,PF,,[0.000599],[340.0],0.0005989999999999999,340.0,JMC_data
1102,GeSe,PF,,[0.002125],[300.0],0.002125,300.0,JMC_data
1103,Mn10Si17,PF,,[0.0036000000000000003],[533.0],0.0036000000000000008,533.0,JMC_data
1104,Mn10Si17,PF,,[0.0024],[873.0],0.0024,873.0,JMC_data
1105,Mn10Si17,PF,,[0.001],[683.0],0.001,683.0,JMC_data
1106,Mn10Si17,PF,,[0.0036000000000000003],[533.0],0.0036000000000000008,533.0,JMC_data
1107,Mn10Si17,PF,,[0.0024],[783.0],0.0024,783.0,JMC_data
1108,O44Ti25,PF,,[0.000543],[973.0],0.000543,973.0,JMC_data
1109,O44Ti25,PF,,[0.000543],[973.0],0.000543,973.0,JMC_data
1110,GeTe,PF,,[0.0024],[295],0.0024,295.0,JMC_data
1111,AgSbSe2Sn2Te2,PF,,[0.0022],[295],0.0022,295.0,JMC_data
1112,Ba50Cu287Se23Te327,PF,,[0.0006500000000000001],[295],0.0006500000000000001,295.0,JMC_data
1113,AgBiPbSe3,PF,,[0.000109],[296.0],0.000109,296.0,JMC_data
1114,Cl,PF,,[0.000515],[813.0],0.0005149999999999999,813.0,JMC_data
1115,Cu11GeTe28,PF,,[5.9999999999999995e-05],[300.0],6.000000000000002e-05,300.0,JMC_data
1116,Cu11GeTe28,PF,,[5.9999999999999995e-05],[300.0],6.000000000000002e-05,300.0,JMC_data
1117,GeTe4,PF,,[5.9999999999999995e-05],[300.0],6.000000000000002e-05,300.0,JMC_data
1118,In80Se47,PF,,[0.00117],[295],0.00117,295.0,JMC_data
1119,In80Se47,PF,,[0.0009400000000000001],[660.0],0.0009400000000000001,660.0,JMC_data
1120,DEOPT,PF,,[9.1e-06],[295],9.1e-06,295.0,JMC_data
1121,HNaO,PF,,[0.000334],[295],0.000334,295.0,JMC_data
1122,AuTe2,PF,,[0.0007],[320.0],0.0007,320.0,JMC_data
1123,Bi4Te5,PF,,[4.4000000000000006e-05],[393.0],4.4e-05,393.0,JMC_data
1124,Bi2Te3,PF,,[0.00212],[295],0.0021200000000000004,295.0,JMC_data
1125,Bi2Te3,PF,,[0.0024300000000000003],"[493.0, 613.0]",0.0024300000000000003,553.0,JMC_data
1126,Al20Fe40NbV19,PF,,[0.001],[295],0.001,295.0,JMC_data
1127,Fe25Sb25Ta21Ti4,PF,,[0.0045000000000000005],[295],0.0045000000000000005,295.0,JMC_data
1128,O3RuSr,PF,,[0.0004],[295],0.0004,295.0,JMC_data
1129,Co2Fe3Ni3Sb24,PF,,[0.00066],[550.0],0.0006600000000000001,550.0,JMC_data
1130,Na2NiO10Ti4,PF,,[0.00014],[1053.0],0.00014,1053.0,JMC_data
1131,BaCo2O11Ru4,PF,,[2e-05],[295],2e-05,295.0,JMC_data
1132,BaCo2O11Ru4,PF,,[2e-05],[295],2e-05,295.0,JMC_data
1133,BaCo2O11Ru4,PF,,[2e-05],[295],2e-05,295.0,JMC_data
1134,Ca3Co2O6,PF,,[0.0016],[295],0.0016,295.0,JMC_data
1135,O3RuSr,PF,,[0.0004],[295],0.0004,295.0,JMC_data
1136,BaCo2O11Ru4,PF,,[2e-05],[295],2e-05,295.0,JMC_data
1137,Bi2Te3,PF,,[0.0015],[300.0],0.0015,300.0,JMC_data
1138,Mg,PF,,[0.002],[300.0],0.002,300.0,JMC_data
1139,Bi2Te3,PF,,[9.06e-06],[295],9.06e-06,295.0,JMC_data
1140,DEOPT,PF,,[2.7e-09],[295],2.7e-09,295.0,JMC_data
1141,Bi2Te3,PF,,[7.49e-06],[295],7.49e-06,295.0,JMC_data
1142,Bi2Te3,PF,,[9.06e-06],[295],9.06e-06,295.0,JMC_data
1143,Cu2Te,PF,,[0.0002],[300.0],0.0002,300.0,JMC_data
1144,Sn,PF,,[0.0012],[700.0],0.0012,700.0,JMC_data
1145,Ca50Mn48NbO150Ta,PF,,[0.00019999999999999998],[950.0],0.0002,950.0,JMC_data
1146,Ba4Cu7Ge3P13,PF,,[0.000562],[812.0],0.000562,812.0,JMC_data
1147,Ba4Cu7Ge3P13,PF,,[0.000562],[812.0],0.000562,812.0,JMC_data
1148,Bi2S3,PF,,[8.999999999999999e-05],[573.0],9e-05,573.0,JMC_data
1149,Bi200Ce3S300,PF,,[0.000298],[573.0],0.000298,573.0,JMC_data
1150,Bi20Se3Te17,PF,,[0.006282917],[463.0],0.006282917000000001,463.0,JMC_data
1151,Ni100Sb3Sn97Ti100,PF,,[0.002678],[773.0],0.0026780000000000003,773.0,JMC_data
1152,MoS2,PF,,[0.0018300000000000002],[319.0],0.00183,319.0,JMC_data
1153,Ca48DyMn50O150Yb,PF,,[0.000415],[973.0],0.0004150000000000001,973.0,JMC_data
