,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
19977,Al3C4Zr2,PF,,power factors,[1.3000000000000001e-05],[373.0],1.3000000000000001e-05,373.0
19978,Al3C5Zr3,PF,,power factors,[5.2000000000000004e-05],[373.0],5.2000000000000004e-05,373.0
19979,Co200Sb560SnTe39,PF,,maximum power factor,[0.004200000000000001],[803.0],0.004200000000000001,803.0
19980,CMNTsW,PF,,maximum power factor,[5.5e-07],[398.0],5.5e-07,398.0
19981,SeSn,PF,,S2σ,[0.0008300000000000001],[873.0],0.0008300000000000001,873.0
19982,Cu3Se100Sn97,PF,,maximum S2σ,[0.00037799999999999997],[823.0],0.000378,823.0
19983,SeSn,PF,,S2σ,[0.0006000000000000001],[773.0],0.0006000000000000001,773.0
19984,I,PF,,S2σ,[0.00039],[773.0],0.0003900000000000001,773.0
19985,Ge2Se25Sn23,PF,,S2σ,[0.00018700000000000002],[823.0],0.00018700000000000002,823.0
19986,SSe4Sn5,PF,,S2σ,[0.00037000000000000005],[823.0],0.0003700000000000001,823.0
19987,PbSe,PF,,S2σ,[0.0008900000000000001],[873.0],0.0008900000000000002,873.0
19988,SnTe,PF,,S2σ,[0.0011],[875.0],0.0011,875.0
19989,SnTe,PF,,S2σ,[0.0011],[875.0],0.0011,875.0
19990,SeSn,PF,,S2σ,[0.025],[700.0],0.025,700.0
19991,SeSn,PF,,S2σ,[0.00072],[42.0],0.00072,42.0
19992,CoSb3,PF,,maximum power factor,[0.00079],[823.0],0.00079,823.0
19993,Ba99LaO300Sn100,PF,,maximum power factor,[0.00028],[1073.0],0.00028000000000000003,1073.0
19994,SnTe,PF,,S2σ,[0.000404],[295],0.000404,295.0
19995,Ag2InSn17Te20,PF,,S2σ,[0.001918],[295],0.001918,295.0
19996,NaNap,PF,,power factor,[8.1e-07],[373.0],8.1e-07,373.0
19997,BGe40Si159,PF,,maximum power factor,[0.003],[860.0],0.003,860.0
19998,O100SnZn99,PF,,power factor,[0.00125],[1073.0],0.00125,1073.0
19999,O100SnZn99,PF,,power factor,[0.00125],[1073.0],0.00125,1073.0
20000,Sn,PF,,power factor,[0.0005],[973.0],0.0005,973.0
20001,Bi2Ge24Te27,PF,,maximum power factor,[0.00396],[673.0],0.00396,673.0
20002,BCST,PF,,highest power factor,[0.00346],[300.0],0.0034600000000000004,300.0
20003,BCST,PF,,PF,[0.00275],[300.0],0.0027500000000000003,300.0
20004,Ca3OSn,PF,,power factor,[0.00015999999999999999],[290.0],0.00016,290.0
20005,DyO200Zn199,PF,,highest power factor,[0.000446],[1073.0],0.000446,1073.0
20006,OZn,PF,,power factor,[8.000000000000001e-06],[1073.0],8e-06,1073.0
20007,DyO200Zn199,PF,,power factor,[0.000446],[1073.0],0.000446,1073.0
20008,DyO200Zn199,PF,,power factor,[0.000446],[1073.0],0.000446,1073.0
20009,DyO200Zn199,PF,,maximal power factor,[0.000446],[1073.0],0.000446,1073.0
20010,OZn,PF,,maximal power factor,[8.000000000000001e-06],[1073.0],8e-06,1073.0
20011,CNSTW,PF,,power factor,[6.0799999999999994e-05],[295],6.08e-05,295.0
20012,CNSTW,PF,,maximum power factor,[7.46e-05],[400.0],7.46e-05,400.0
20013,CNSTW,PF,,power factor,[6.0799999999999994e-05],[295],6.08e-05,295.0
20014,CNSTW,PF,,power factors,[7.46e-05],[400.0],7.46e-05,400.0
20015,Bi50Mg299NaSb150,PF,,power factor,[0.00045000000000000004],[773.0],0.00045,773.0
20017,Cu12S13Sb4,PF,,maximum power factor,[0.0017000000000000001],[623.0],0.0017,623.0
20018,Cu111Mn9S130Sb40,PF,,power factor,[0.000773],[573.0],0.0007729999999999999,573.0
20019,CoCu124Fe25S100,PF,,power factors,[0.0003],[590.0],0.00030000000000000003,590.0
20020,Mg2Si,PF,,power factor,[0.003],[623.0],0.003,623.0
20021,GeTe,PF,,S2σ,[0.00081],[300.0],0.0008100000000000001,300.0
20022,GeTe,PF,,S2σ,[0.00454],[675.0],0.004540000000000001,675.0
20023,Ge49InTe50,PF,,S2σ,[0.0051600000000000005],[675.0],0.0051600000000000005,675.0
20024,Bi6Ge93InTe100,PF,,S2σ,[0.00193],[300.0],0.00193,300.0
20025,Cu52S64Sn11Ta4,PF,,power factor,[0.0007999999999999999],[670.0],0.0008,670.0
20026,Cu52S64Sn11Ta4,PF,,S2 / ρ,[0.0007999999999999999],[670.0],0.0008,670.0
20027,Cu52S64Sn11Ta4,PF,,S2 / ρ,[0.0007999999999999999],[670.0],0.0008,670.0
20028,Cu13Ge3NbS16,PF,,S2 / ρ,[0.00065],[670.0],0.0006500000000000001,670.0
20029,Cu52Nb4S64Sn11,PF,,S2 / ρ,[0.00075],[670.0],0.00075,670.0
20030,Cu52Ge11Nb4S64,PF,,S2 / ρ,[0.0005499999999999999],[670.0],0.00055,670.0
20031,Cu52S64Sn11Ta4,PF,,power factor,[0.0007999999999999999],[670.0],0.0008,670.0
20032,Yb,PF,,PF,[0.0057],[773.0],0.0057,773.0
20033,Ba3Co80Sb240Yb6,PF,,PF,[0.0057],[773.0],0.0057,773.0
20034,Ba3Co80Sb240Yb6,PF,,highest PF,[0.0057],[773.0],0.0057,773.0
20036,FeSb2,PF,,power factor,[0.23],[10.0],0.23,10.0
20037,Co10Hf7Sb8Sn2Ti3,PF,,power factor,[0.0025],[1073.0],0.0025,1073.0
20038,Bi200Cu7Te300,PF,,power factor,[0.0038],[295],0.0038,295.0
20039,Bi40CuTe60,PF,,power factor,[0.0032],[295],0.0032,295.0
20040,Bi2S3,PF,,PF,[8.45e-05],[323.0],8.45e-05,323.0
20041,Cr2O3,PF,,power factor,[4.4000000000000006e-05],[973.0],4.4e-05,973.0
20042,Cr2O3,PF,,power factor,[4.4000000000000006e-05],[773.0],4.4e-05,773.0
20044,IPb120Sn80Te199,PF,,S2σ,[0.00136],[300.0],0.0013599999999999999,300.0
20045,Ge9SbTe10,PF,,power factor,[0.0036000000000000003],[800.0],0.0036000000000000008,800.0
20046,PbS,PF,,maximum power factor,[0.00172],[723.0],0.0017200000000000002,723.0
20047,PbS,PF,,power factor,[0.00146],[923.0],0.00146,923.0
20048,CoSb3,PF,,power factor,"[0.00021, 0.0005]",[525.0],0.00035499999999999996,525.0
20049,Ba2O15Pb5Sr3,PF,,power factor,[0.00031],[773.0],0.00031,773.0
20050,Ba2O15Pb5Sr3,PF,,power factor,[0.00043],[773.0],0.00043,773.0
20051,Ba2O15Pb5Sr3,PF,,maximum power factor,[0.00031],[773.0],0.00031,773.0
20052,Ba2O15Pb5Sr3,PF,,power factor,[0.00031],[773.0],0.00031,773.0
20053,ACS,PF,,maximum PF,[1.78e-06],[400.0],1.78e-06,400.0
20057,Ag30Ca300Co397O900,PF,,highest power factor,[6.7e-05],[300.0],6.7e-05,300.0
20058,Ag3Ca27Co40O90,PF,,power factor,[0.00032500000000000004],[700.0],0.000325,700.0
20062,BOS,PF,,power factor,[2.1e-06],[820.0],2.1000000000000002e-06,820.0
20063,BOS,PF,,power factor,[2.1e-06],[820.0],2.1000000000000002e-06,820.0
20064,BOS,PF,,power factor,[8e-07],[820.0],8e-07,820.0
20065,BOS,PF,,S2σ,[2.1e-06],[820.0],2.1000000000000002e-06,820.0
20066,Bi2Te3,PF,,PF,"[0.0002, 0.0009000000000000001]",[295],0.00055,295.0
20067,GeSi,PF,,power factor,[0.002187],[1023.0],0.002187,1023.0
20068,B125CuS125T125,PF,,maximum power factor,[0.00272],[300.0],0.0027199999999999998,300.0
20069,B125CuS125T125,PF,,power factor,[0.00307],[300.0],0.00307,300.0
20070,Bi20Se27Te3,PF,,maximum power factor,[0.000178],[523.0],0.000178,523.0
20071,InTe,PF,,maximum power factor,[2.7e-05],[450.0],2.7000000000000002e-05,450.0
20073,Sb2Te3,PF,,power factor,[0.000118],[423.0],0.000118,423.0
20075,C2Mo2TiTx,PF,,power factor,[0.000309],[803.0],0.000309,803.0
20079,Ca3Co4O9,PF,,power factor,[0.00024],[973.0],0.00024000000000000006,973.0
20080,Bi2Te3,PF,,power factor,[0.0078],[295],0.0078,295.0
20081,NbO15Sr5Ti4,PF,,highest S2σ,[0.0035600000000000002],[295],0.00356,295.0
20083,LaO30Sr9Ti10,PF,,S2σ,[0.0010500000000000002],[1000.0],0.0010500000000000002,1000.0
20084,MoS2,PF,,power factor,[0.0085],[295],0.0085,295.0
20085,Ag49NaSb50Te101,PF,,PF,[1.27],[295],1.27,295.0
20086,OZn,PF,,power factor,"[1e-05, 0.00015]",[295],8e-05,295.0
20087,BiTe,PF,,power factor,[0.0001096],[295],0.00010959999999999998,295.0
20088,Sb2Te3,PF,,power factor,[0.001469],[873.0],0.001469,873.0
20089,Bi50Mg320Nd3Sb150,PF,,power factor,[0.00206],[725.0],0.00206,725.0
20090,Bi5Mg32Ndx10Sb15,PF,,PF,[0.00206],[725.0],0.00206,725.0
20091,Bi50Mg320Nd3Sb150,PF,,PF,[0.00206],[725.0],0.00206,725.0
20092,GeTe,PF,,S2σ,[0.00072],[300.0],0.00072,300.0
20093,Ge19SnTe20,PF,,S2σ,[0.00116],[300.0],0.00116,300.0
20094,Ge19SnTe20,PF,,S2σ,[0.005],[700.0],0.005,700.0
20095,SSe4Sn5,PF,,power factor,[0.000297],[400.0],0.000297,400.0
20096,DFPV,PF,,S2σ,[4.5799999999999995e-05],[295],4.58e-05,295.0
20097,Cu2Se,PF,,S2σ,[0.00025349],[393.0],0.00025349,393.0
20098,SSe4Sn5,PF,,maximum S2σ,[0.000297],[400.0],0.000297,400.0
20099,SSe4Sn5,PF,,maximum S2σ,[0.000118],[400.0],0.000118,400.0
20100,CNT,PF,,S2σ,[0.000297],[400.0],0.000297,400.0
20101,SeSn,PF,,power factor,[7e-05],[673.0],7.000000000000001e-05,673.0
20102,BiCl3,PF,,power factor,[0.0005],[793.0],0.0005,793.0
20103,AgSbSe2,PF,,power factor,[0.00074],[580.0],0.0007400000000000001,580.0
20104,SeSn,PF,,power factor,[0.000982],[873.0],0.000982,873.0
20105,SeSn,PF,,power factor,[0.0006000000000000001],[800.0],0.0006000000000000001,800.0
20106,FeNbSb,PF,,PF,[0.0045000000000000005],[900.0],0.0045000000000000005,900.0
20107,Bi2Te3,PF,,power factor,[0.004],[295],0.004,295.0
20108,Bi2Te3,PF,,power factor,[0.0022],[295],0.0022,295.0
20109,Ba3Co40Sb120,PF,,power factor,[0.00321],[800.0],0.00321,800.0
20110,Ba3Co40Ga3Sb123,PF,,power factor,[0.0046],[800.0],0.0046,800.0
20111,Ba3Co40Ga3Sb123,PF,,power factor,[0.0032],[800.0],0.0032,800.0
20112,Cu9S5,PF,,power factor,[0.0015999999999999999],[773.0],0.0016,773.0
20113,CoCu23S26Sb8,PF,,maximum power factor,[0.00176],[673.0],0.00176,673.0
20114,Cu12S13Sb3Te,PF,,power factor,[0.00103],[700.0],0.00103,700.0
20115,OPS2,PF,,maximum power factor,[2.8e-06],[295],2.8e-06,295.0
20116,OPS2,PF,,power factors,[0.0028],[295],0.0028,295.0
20117,OPS2,PF,,maximum power factor,[0.0028],[295],0.0028,295.0
20118,O3SrTi,PF,,power factor,[0.00182],[622.0],0.00182,622.0
20119,LaNb,PF,,PF,[0.00182],[622.0],0.00182,622.0
20120,LaNb,PF,,PFs,[0.00175],[622.0],0.00175,622.0
20121,C2O,PF,,power factor,[1.3000000000000001e-05],[295],1.3000000000000001e-05,295.0
20122,PdS,PF,,power factor,[0.0027],[800.0],0.0027,800.0
20123,Ag6Eu200Sb200Zn95,PF,,power factor,[0.0006900000000000001],[673.0],0.0006900000000000001,673.0
20124,SeSn,PF,,highest power factor,[0.00042699999999999997],[550.0],0.000427,550.0
20126,NbSe2,PF,,power factors,[4.9999999999999996e-06],[295],5e-06,295.0
20127,AgNO3,PF,,power factors,[9.999999999999999e-05],[295],0.0001,295.0
20128,MoS2,PF,,power factor,[0.000434],[295],0.000434,295.0
20129,C2Mo2TiTx,PF,,power factor,[0.000309],[800.0],0.000309,800.0
20130,Ce11Eu4S20,PF,,maximum power factor,[1.411],[673.0],1.411,673.0
20131,Ce11Eu4S20,PF,,power factor,[0.000141],[673.0],0.00014099999999999998,673.0
20132,InSbx,PF,,power factor,[0.005],[500.0],0.005,500.0
20133,Ag2Se,PF,,power factor,[0.0022315],[300.0],0.0022315,300.0
20134,Co,PF,,maximum power factor,[0.0005],[318.0],0.0005,318.0
20135,O2Sn,PF,,power factor,[7.769999999999998e-06],[1023.0],7.77e-06,1023.0
20136,Ag3Ba12Ge47,PF,,power factor,[0.00078],[873.0],0.0007800000000000001,873.0
20137,Co400In16Nd6Sb1193,PF,,PF,[0.0032],[360.0],0.0032,360.0
20143,Ca3Co4O9,PF,,S2σ,[0.00012],[973.0],0.00012000000000000003,973.0
20144,Cl2Sn,PF,,power factor,[7.999999999999999e-05],[300.0],8e-05,300.0
20145,Cu31Mo60Se80,PF,,PF,[0.0006000000000000001],[1000.0],0.0006000000000000001,1000.0
20146,Sb3Zn4,PF,,power factor,[0.0013000000000000002],[673.0],0.0013000000000000002,673.0
20147,Ag2Se,PF,,PF,[0.00244],[295],0.0024400000000000003,295.0
20148,Ag4CuSe3,PF,,PF,[0.0022315],[300.0],0.0022315,300.0
20149,Cu2Te,PF,,PF,[0.0001],[295],0.0001,295.0
20150,Ag10Cu99Te50,PF,,PF,[0.0015],[900.0],0.0015,900.0
20151,Co16LaSb48,PF,,power factor,[0.002],[657.0],0.002,657.0
20152,Fe25Nb25Sb22Sn3,PF,,PF,[0.0055000000000000005],[423.0],0.0055000000000000005,423.0
20153,Fe25Nb25Sb22Sn3,PF,,highest PF,[0.0055000000000000005],[423.0],0.0055000000000000005,423.0
20154,Fe25HfNb24Sb22Sn3,PF,,maximum PF,[0.0051],[473.0],0.0051,473.0
20155,CuGaTe2,PF,,highest power factor,[0.0013000000000000002],[800.0],0.0013000000000000002,800.0
20156,Ce3Fe16NdSb48,PF,,power factor,[0.0031000000000000003],[823.0],0.0031000000000000003,823.0
20157,Ca3Co4O9,PF,,power factor,[0.000247926],[324.73],0.00024792600000000004,324.73
20158,Ca3Co4O9,PF,,power factor,[0.000247926],[324.73],0.00024792600000000004,324.73
20160,Ni3O100Zn97,PF,,power factor,[0.00176],[1073.0],0.00176,1073.0
20161,Ni3O100Zn97,PF,,power factor,[0.00176],[1073.0],0.00176,1073.0
20162,Ni3O100Zn97,PF,,power factor,[0.00176],[1073.0],0.00176,1073.0
20163,N5S,PF,,highest power factor,[0.002],[450.0],0.002,450.0
20164,O2Ti,PF,,power factor,[0.0002],[573.0],0.0002,573.0
20166,Mg185Sb4Si96,PF,,maximum power factor,[0.0024],[843.0],0.0024,843.0
20168,Pb10SeSn10Te19,PF,,power factor,"[0.001064, 0.000207]",[295],0.0006355,295.0
20171,Ca24LaMn25O75,PF,,highest power factor,[0.0004],[850.0],0.0004,850.0
20172,Ca9Mn10O30Sm,PF,,maximum power factor,[0.000207],[1073.0],0.000207,1073.0
20173,Ca20Mn19NbO60,PF,,power factor,[0.000119],[1073.0],0.000119,1073.0
20174,BiCa18LaMn20O60,PF,,highest power factor,[0.000301],[1073.0],0.000301,1073.0
20175,Ca36Ce3LaMn40O120,PF,,power factor,[0.000398],[1073.0],0.000398,1073.0
20176,Ca36Ce3LaMn40O120,PF,,power factor,[0.000351],[1073.0],0.000351,1073.0
20177,Ca4DyMn5O15,PF,,power factors,[0.000301],[1073.0],0.000301,1073.0
20178,Ca25Mn24O75Ru,PF,,power factor,[0.00018500000000000002],[1000.0],0.000185,1000.0
20179,Mg3Sb2,PF,,PF,[8.4e-06],[295],8.400000000000001e-06,295.0
20180,O3W,PF,,power factor,[3.35e-06],[1023.0],3.35e-06,1023.0
20181,La2O3,PF,,power factor,[3.35e-06],[1023.0],3.35e-06,1023.0
20182,SbZn,PF,,PF,[0.00165],[573.0],0.0016500000000000002,573.0
20183,Co14Cu3Na10Ni3O40,PF,,power factor,[0.00327],[1073.0],0.0032700000000000003,1073.0
20184,Cu,PF,,power factor,[0.00327],[1073.0],0.0032700000000000003,1073.0
20185,Co14Cu3Na10Ni3O40,PF,,power factor,[0.00327],[1073.0],0.0032700000000000003,1073.0
20186,Cu50In49Se101Zn,PF,,power factor,[0.00021],[430.0],0.00021,430.0
20188,Li2S3Sn,PF,,power factors,[0.0045000000000000005],[300.0],0.0045000000000000005,300.0
20189,Li2SnX3,PF,,PF,[0.0045000000000000005],[295],0.0045000000000000005,295.0
20190,FeNbSb,PF,,PFs,[0.01],[500.0],0.01,500.0
20191,Li2S3Sn,PF,,power factors,[0.0045000000000000005],[295],0.0045000000000000005,295.0
20192,Bi3SbTe6,PF,,S2σ,[0.0036000000000000003],[295],0.0036000000000000008,295.0
20193,NiSnTi,PF,,power factors,[0.0022],[923.0],0.0022,923.0
20194,C2O,PF,,power factor,[7.500000000000001e-05],[773.0],7.5e-05,773.0
20195,Ca48DyErMn50O150,PF,,highest power factor,[0.00035],[923.0],0.00035000000000000005,923.0
20196,GeTe,PF,,power factor,[0.0040999999999999995],[720.0],0.0041,720.0
20197,Ag3Cl4,PF,,power factor,[0.000746],[789.0],0.0007459999999999999,789.0
20198,Ag3Cl4,PF,,power factor,[0.000746],[789.0],0.0007459999999999999,789.0
20199,BC2FO,PF,,power factor,[0.000451],[973.0],0.000451,973.0
20200,O3SrTi,PF,,highest power factor,[0.0015500000000000002],[673.0],0.0015500000000000002,673.0
20202,NiPbZr,PF,,power factor,[0.0005200000000000001],[295],0.0005200000000000001,295.0
20203,HfIrSb,PF,,power factors,[2.2000000000000003e-05],[295],2.2e-05,295.0
20204,HfNi2Sn2Zr,PF,,power factor,[0.00030000000000000003],[295],0.00030000000000000003,295.0
20205,Co16Cu43MnS80Sn20,PF,,highest power factor,[0.001026],[800.0],0.001026,800.0
20206,Co9La10NiO30,PF,,power factor,[0.000141],[295],0.00014099999999999998,295.0
20207,CoLaO3,PF,,maximum PF,[0.000141],[323.0],0.00014099999999999998,323.0
20208,Co9La10NiO30,PF,,power factor,[0.000141],[295],0.00014099999999999998,295.0
20209,CoLaO3,PF,,power factor,[4e-05],[295],4e-05,295.0
20212,SeSn,PF,,PF,[0.00022400000000000002],[290.0],0.00022400000000000002,290.0
20213,Ca48ErMn50O150Yb,PF,,highest power factor,[0.00021899999999999998],[773.0],0.000219,773.0
20214,BiCa9Mn10O30,PF,,power factor,[0.00028],[1073.0],0.00028000000000000003,1073.0
20216,Ca33Co100O200,PF,,power factor,[0.0009000000000000001],[300.0],0.0009000000000000002,300.0
20220,Cu197S100,PF,,PF,[0.0008],[1000.0],0.0008,1000.0
20221,PdS,PF,,power factor,[0.0027],[800.0],0.0027,800.0
20222,Ca3Co4O9,PF,,PF,[0.0001],[150.0],0.0001,150.0
20224,Au5Bi995Cu4Se150Te1350,PF,,maximum power factor,[0.0030099999999999997],[300.0],0.00301,300.0
20226,InSb15Sn109Te125,PF,,highest PF,[0.0022600000000000003],[800.0],0.0022600000000000003,800.0
20227,Bi2S3,PF,,power factor,[0.000483],[625.0],0.00048300000000000003,625.0
20228,Bi2S3,PF,,highest PF,[0.000483],[623.0],0.00048300000000000003,623.0
20229,Bi2S3,PF,,highest PF,[0.000127],[623.0],0.000127,623.0
20230,Bi2S3,PF,,highest PF,[0.000483],[625.0],0.00048300000000000003,625.0
20232,Mg400Sb3Si197,PF,,power factor,[0.0033],[773.0],0.0033,773.0
20233,Mg2Si,PF,,PF,[0.0014],[400.0],0.0014,400.0
20234,Mg400Sb3Si197,PF,,power factor,[0.0033],[773.0],0.0033,773.0
20235,Mg400Sb3Si197,PF,,power factor,[0.003],[650.0],0.003,650.0
20236,Cu,PF,,maximum power factor,[3.13e-05],[420.0],3.13e-05,420.0
20237,MoS2,PF,,power factor,[3.13e-05],[420.0],3.13e-05,420.0
20238,Sb2Te3,PF,,power factors,[0.0012],[298.0],0.0012,298.0
20239,Sb2Te3,PF,,highest PF,[0.0023],[373.0],0.0023,373.0
20240,Sb2Te3,PF,,PF,[0.0005],[295],0.0005,295.0
20241,Sb2Te3,PF,,PF,[0.001],[295],0.001,295.0
20242,Sb2Te3,PF,,PF,[0.0023],[373.0],0.0023,373.0
20243,DFPV,PF,,maximum PF,[2.6e-07],[400.0],2.6e-07,400.0
20244,Ce2Co3Fe13Sb48Yb2,PF,,power factor,[0.0027],[750.0],0.0027,750.0
20245,Ca3Co4O9,PF,,power factor,[0.00025],[1000.0],0.00025,1000.0
20246,AgSbSe2,PF,,power factor,[1.04e-05],[473.0],1.04e-05,473.0
20247,AgSbSe2,PF,,prominent power factor,[0.0014800000000000002],[423.0],0.0014800000000000002,423.0
20248,Ag7Pb180Sb10Te200,PF,,power factor,[0.000422],[673.0],0.000422,673.0
20249,Na3Se100Sn97,PF,,maximum power factor,[0.0028],[295],0.0028,295.0
20250,Cr20PbSb19Se60,PF,,maximum power factor,[0.0003],[900.0],0.00030000000000000003,900.0
20251,S2Ti,PF,,power factor,[0.00371],[295],0.00371,295.0
20253,Bi2Ca2Co2Ox,PF,,PF,[0.00015],[295],0.00015,295.0
20254,Bi20Ca20Co17Ox10,PF,,PF,[0.00017999999999999998],[295],0.00018,295.0
20256,O2Ti,PF,,maximum power factor,[0.00081],[873.0],0.0008100000000000001,873.0
20257,O2Ti,PF,,maximum power factor,[0.00081],[873.0],0.0008100000000000001,873.0
20258,Pb49SbTe50,PF,,PF,[1800.0],[673.0],1800.0,673.0
20259,Fe25La22O75Sr3,PF,,highest power factor,[0.000147],[892.0],0.000147,892.0
20260,Fe25La22O75Sr3,PF,,highest power factor,[0.000147],[892.0],0.000147,892.0
20261,Bi2O2Se,PF,,highest PF,[0.00095],[295],0.00095,295.0
20262,Bi2O2Se,PF,,highest PF,[0.00371],[295],0.00371,295.0
20264,Cu7Se4,PF,,PFs,"[0.00030000000000000003, 0.0007]",[300.0],0.0005,300.0
20265,Cu39Se20,PF,,maximum PF,[0.001252],[750.0],0.001252,750.0
20266,Cu2Se,PF,,maximum PF,[0.000992],[750.0],0.000992,750.0
20267,Cu2Se,PF,,PF,[0.00099],[750.0],0.00099,750.0
20268,Al3Yb,PF,,power factor,[0.034],[100.0],0.034,100.0
20269,OZn,PF,,PF,[3.58e-05],[295],3.58e-05,295.0
20270,OZn,PF,,PF,[3.58e-05],[383.0],3.58e-05,383.0
20271,OZn,PF,,PF,[5.98e-07],[295],5.979999999999999e-07,295.0
20272,OZn,PF,,PF,[0.0006360000000000001],[473.0],0.0006360000000000001,473.0
20273,OZn,PF,,PF,[3.58e-05],[295],3.58e-05,295.0
20274,S2Ti,PF,,power factor,[0.00371],[300.0],0.00371,300.0
20276,Co10Hf5Sb9SnTi5,PF,,power factor,[9.999999999999999e-05],[775.0],0.0001,775.0
20277,Bi2Te3,PF,,PF,[0.0013499999999999999],[295],0.00135,295.0
20278,Bi2Te3,PF,,maximum PF,[0.00155],[295],0.0015500000000000002,295.0
20279,Ag2Se,PF,,PF,[0.0016029999999999998],[300.0],0.0016029999999999998,300.0
20280,Ca3Co4O9,PF,,S2 / ρ,[0.000514],[973.0],0.0005139999999999999,973.0
20281,O50TiZn49,PF,,power factor,[0.00076],[1073.0],0.0007599999999999999,1073.0
20282,AlO50Zn49,PF,,power factor,[0.0015],[1073.0],0.0015,1073.0
20283,O50TiZn49,PF,,power factor,[0.00076],[1073.0],0.0007599999999999999,1073.0
20284,CNTs,PF,,maximum power factor,[0.00055],[773.0],0.00055,773.0
20285,Bi23Cu25Er2O25Se25,PF,,highest power factor,[0.00054],[873.0],0.00054,873.0
20286,BiCuOSe,PF,,highest power factor,[0.00028000000000000003],[873.0],0.00028000000000000003,873.0
20287,Bi23Cu25Er2O25Se25,PF,,maximum power factor,[0.00061],[873.0],0.0006100000000000001,873.0
20288,PbS,PF,,maximum power factor,[0.00018],[623.0],0.00018,623.0
20289,PbS,PF,,Power factor,[0.00022400000000000002],[923.0],0.00022400000000000002,923.0
20290,PbS,PF,,power factor,[0.00022500000000000002],[923.0],0.000225,923.0
20291,PbS,PF,,power factors,[2e-05],[295],2e-05,295.0
20292,PbS,PF,,maximum power factor,[0.00167],[623.0],0.0016699999999999998,623.0
20293,PbSe,PF,,power factor,[0.0012000000000000001],[923.0],0.0012,923.0
20295,Ag2Te,PF,,power factors,[0.000901],[340.0],0.000901,340.0
20296,Ag2Te,PF,,maximum power factor,[0.00134],"[300.0, 525.0]",0.00134,412.5
20297,Ag2Se,PF,,S2 / ρ,[0.0022],[300.0],0.0022,300.0
20298,Ag2Se,PF,,S2 / ρ,[0.0035],[295],0.0035,295.0
20299,BST,PF,,power factor,[0.37],[295],0.37,295.0
20300,In25Sb26,PF,,power factor,[0.0027129999999999997],[773.0],0.002713,773.0
20301,InMatrixSb,PF,,power factor,[0.003509],[773.0],0.0035090000000000004,773.0
20302,Ti,PF,,power factors,[0.0017],[300.0],0.0017,300.0
20303,CoSSb,PF,,power factor,[0.0016],[723.0],0.0016,723.0
20304,CoSSb,PF,,PF,[0.0005],[295],0.0005,295.0
20305,Ni,PF,,power factor,[0.0027],[543.0],0.0027,543.0
20306,Cl3Fe,PF,,power factor,[0.00084],[295],0.00084,295.0
20308,NiPbZr,PF,,power factor,[0.0005200000000000001],[295],0.0005200000000000001,295.0
20310,CuGaTe2,PF,,power factor,[0.00085],[763.0],0.0008500000000000001,763.0
20311,CuGaTe2,PF,,power factor,[0.00075],[721.0],0.00075,721.0
20312,Ca3Co4O9,PF,,power factors,[0.00061],[1073.0],0.0006100000000000001,1073.0
20313,Bi85Pr2Sb13,PF,,power factor,[0.00383],[235.0],0.003830000000000001,235.0
20314,Bi85Pr2Sb13,PF,,maximum power factor,[0.00383],[235.0],0.003830000000000001,235.0
20315,Bi4CsTe6,PF,,maximum power factor,[0.00409],[171.0],0.004090000000000001,171.0
20316,Ag2Te,PF,,maximum power factor,[0.000477],[570.0],0.00047699999999999994,570.0
20317,BiCuOSe,PF,,power factor,[0.000357],[573.0],0.000357,573.0
20318,Bi2Te3,PF,,power factor,[5.019999999999999e-06],[326.5],5.02e-06,326.5
20319,Ag2Se,PF,,maximum power factor,[0.00184],[400.0],0.0018399999999999998,400.0
20320,DEOPT,PF,,power factors,[0.00035],[295],0.00035000000000000005,295.0
20321,DEOPT,PF,,power factors,[0.00035],[295],0.00035000000000000005,295.0
20322,DEOPT,PF,,power factor,[0.0005101999999999999],[412.0],0.0005101999999999999,412.0
20323,CoSb3,PF,,power factor,[0.0007059999999999999],[295],0.0007059999999999999,295.0
20324,CoSb3,PF,,power factor,[0.0007999999999999999],[800.0],0.0008,800.0
20325,BiCuOSe,PF,,highest power factor,[0.000722],[723.0],0.000722,723.0
20326,Cu3SbSe4,PF,,PF,[0.00075],[295],0.00075,295.0
20327,Cu150Sb49Se200Sn,PF,,maximum PF,[0.0016200000000000001],[640.0],0.00162,640.0
20328,BiCuOSe,PF,,power factor,[0.00013],[873.0],0.00013000000000000002,873.0
20329,Bi7Cu10O10Se10Yb3,PF,,power factor,[0.00028],[873.0],0.00028000000000000003,873.0
20330,SeSn,PF,,power factor,[0.004],[300.0],0.004,300.0
20331,SeSn,PF,,power factors,[0.0014],[773.0],0.0014,773.0
20332,SeSn,PF,,power factors,[0.00064],[773.0],0.00064,773.0
20333,SeSn,PF,,maximum power factor,[0.0004],[773.0],0.0004,773.0
20334,SeSn,PF,,maximum power factor,[0.0006000000000000001],[773.0],0.0006000000000000001,773.0
20335,Ag8Se6Sn,PF,,PF,[0.00057],[723.0],0.0005700000000000001,723.0
20336,CT2,PF,,power factor,[0.00024],[524.0],0.00024000000000000006,524.0
20337,CT2,PF,,P.F.,[0.00024],[524.0],0.00024000000000000006,524.0
20338,CT2,PF,,power factor,[0.00024],[524.0],0.00024000000000000006,524.0
